,word,lemma
0,urlLink,urllink
1,American,american
2,Field,field
3,Guide,guid
4,Immerse,immers
5,great,great
6,outdoors,outdoor
7,without,without
8,ever,ever
9,leaving,leav
10,desk,desk
11,Tap,tap
12,sights,sight
13,sounds,sound
14,wide,wide
15,variety,varieti
16,environments,environ
17,throughout,throughout
18,America,america
19,We,We
20,collected,collect
21,1400,1400
22,video,video
23,clips,clip
24,enable,enabl
25,experience,experi
26,wilderness,wilder
27,firsthand,firsthand
28,simply,simpli
29,browse,brows
30,topics,topic
31,search,search
32,particular,particular
33,interests,interest
