,word,lemma
0,STILL,still
1,NOT,not
2,COMING,come
3,BACK,back
4,I,I
5,could,could
6,probably,probabl
7,stay,stay
8,awake,awak
9,rest,rest
10,life,life
11,frenzied,frenzi
12,marathon,marathon
13,poetry,poetri
14,writing,write
15,It,It
16,started,start
17,tickle,tickl
18,gash,gash
19,felt,felt
20,purging,purg
21,home,home
22,wood,wood
23,Big,big
24,trash,trash
25,day,day
26,coming,come
27,take,take
28,away,away
29,returned,return
30,memories,memori
31,asking,ask
32,please,pleas
33,go,go
34,never,never
35,And,and
36,boast,boast
37,pain,pain
38,imagine,imagin
39,fears,fear
40,hold,hold
41,drive,drive
42,always,alway
43,turning,turn
44,back,back
45,arms,arm
46,You,you
47,apologized,apolog
48,parted,part
49,embrace,embrac
50,afternoon,afternoon
51,sorry,sorri
52,need,need
53,assured,assur
54,let,let
55,knew,knew
56,asked,ask
57,keep,keep
58,holding,hold
59,little,littl
60,longer,longer
61,knowing,know
62,worth,worth
63,written,written
64,8,8
65,4,4
66,03,03
67,25am,25am
