,word,stem
0,urlLink,urllink
1,Biodiversity,biodivers
2,Shrinks,shrink
3,Farm,farm
4,Breeds,breed
5,Die,die
6,Out,out
7,Over,over
8,past,past
9,15,15
10,years,year
11,300,300
12,6,6
13,000,000
14,breeds,breed
15,farm,farm
16,animal,anim
17,identified,identifi
18,Rome,rome
19,based,base
20,U,U
21,N,N
22,Food,food
23,Agriculture,agricultur
24,Organization,organ
25,news,news
26,web,web
27,sites,site
28,FAO,fao
29,become,becom
30,extinct,extinct
31,Latest,latest
32,information,inform
33,suggests,suggest
34,30,30
35,percent,percent
36,world,world
37,risk,risk
38,disappearing,disappear
39,valuable,valuabl
40,traits,trait
41,ability,abil
42,adapt,adapt
43,harsh,harsh
44,conditions,condit
45,disease,diseas
46,drought,drought
47,poor,poor
48,quality,qualiti
49,feed,feed
50,could,could
51,lost,lost
52,Once,onc
53,lose,lose
54,genetic,genet
55,resource,resourc
56,gone,gone
57,forever,forev
58,said,said
59,Ricardo,ricardo
60,Cardellino,cardellino
61,senior,senior
62,officer,offic
63,resources,resourc
64,We,We
65,know,know
66,need,need
67,future,futur
68,terms,term
