,word,lemma
0,urlLink,urllink
1,What,what
2,American,american
3,Flag,flag
4,Stands,stand
5,For,for
6,Nobody,nobodi
7,cares,care
8,homeless,homeless
9,person,person
10,touches,touch
11,ground,ground
12,A,A
13,lie,lie
14,night,night
15,long,long
16,without,without
17,anyone,anyon
18,picking,pick
19,folding,fold
20,neatly,neatli
21,sheltering,shelter
22,rain,rain
23,School,school
24,children,children
25,pledge,pledg
26,loyalty,loyalti
27,piece,piec
28,cloth,cloth
29,every,everi
30,morning,morn
31,No,No
32,one,one
33,justice,justic
34,equality,equal
35,human,human
36,decency,decenc
