,word,lemma
0,ALCOHOLIC,alcohol
1,Weak,weak
2,drink,drink
3,strength,strength
4,become,becom
5,fermented,ferment
6,sour,sour
7,like,like
8,substance,substanc
9,forever,forev
10,kicking,kick
11,love,love
12,sober,sober
13,gentle,gentl
14,man,man
15,hard,hard
16,remember,rememb
17,words,word
18,thick,thick
19,phlegm,phlegm
20,subtle,subtl
21,lead,lead
22,pipes,pipe
23,head,head
24,dissapointing,dissapoint
25,lesson,lesson
26,unasked,unask
27,unlearned,unlearn
28,slips,slip
29,fingers,finger
30,water,water
31,poem,poem
32,somebody,somebodi
33,else,els
34,wrote,wrote
35,thought,thought
