,word,stem
0,Popup,popup
1,Blocking,block
2,Stop,stop
3,annoying,annoy
4,popup,popup
5,ads,ad
6,tracks,track
7,Firefox,firefox
8,built,built
9,blocker,blocker
10,Tabbed,tab
11,Browsing,brows
12,View,view
13,one,one
14,web,web
15,page,page
16,single,singl
17,window,window
18,time,time
19,saving,save
20,feature,featur
21,Open,open
22,links,link
23,background,background
24,ready,readi
25,viewing,view
26,read,read
27,Smarter,smarter
28,Search,search
29,Google,googl
30,right,right
31,toolbar,toolbar
32,plethora,plethora
33,search,search
34,tools,tool
35,including,includ
36,Keywords,keyword
37,type,type
38,dict,dict
39,Location,locat
40,Bar,bar
41,FastFind,fastfind
42,start,start
43,typing,type
44,first,first
45,letters,letter
46,text,text
47,takes,take
48,Privacy,privaci
49,Security,secur
50,Built,built
51,mind,mind
52,keeps,keep
53,computer,comput
54,safe,safe
55,malicious,malici
56,spyware,spywar
57,loading,load
58,harmful,harm
59,ActiveX,activex
60,controls,control
61,A,A
62,comprehensive,comprehens
63,set,set
64,privacy,privaci
65,keep,keep
66,online,onlin
67,activity,activ
68,business,busi
69,Hassle,hassl
70,Free,free
71,Downloading,download
72,Files,file
73,download,download
74,automatically,automat
75,saved,save
76,Desktop,desktop
77,easy,easi
78,find,find
79,Fewer,fewer
80,prompts,prompt
81,mean,mean
82,files,file
83,quicker,quicker
84,Fits,fit
85,Like,like
86,Glove,glove
87,Simple,simpl
88,intuitive,intuit
89,yet,yet
90,fully,fulli
91,featured,featur
92,functions,function
93,used,use
94,Bookmarks,bookmark
95,History,histori
96,Full,full
97,Screen,screen
98,Text,text
99,Zooming,zoom
100,make,make
101,pages,page
102,small,small
103,easier,easier
104,etc,etc
105,S,S
106,M,M
107,L,L
108,XL,XL
109,XXL,xxl
110,XXXL,xxxl
111,customizable,customiz
112,browser,browser
113,planet,planet
114,Customize,custom
115,toolbars,toolbar
116,add,add
117,additional,addit
118,buttons,button
119,install,instal
120,new,new
121,Extensions,extens
122,features,featur
123,Themes,theme
124,browse,brows
125,style,style
126,use,use
127,adaptive,adapt
128,system,system
129,allow,allow
130,infinite,infinit
131,number,number
132,engines,engin
133,big,big
134,want,want
135,Setup,setup
136,Snap,snap
137,At,At
138,4,4
139,7MB,7mb
140,Windows,window
141,minutes,minut
142,fast,fast
143,connection,connect
144,The,the
145,installer,instal
146,gets,get
147,quickly,quickli
148,Easy,easi
149,Transition,transit
150,imports,import
151,settings,set
152,Favorites,favorit
153,passwords,password
154,data,data
155,Internet,internet
156,Explorer,explor
157,browsers,browser
158,surfing,surf
159,away,away
160,Developer,develop
161,Best,best
162,Friend,friend
163,comes,come
164,standard,standard
165,developer,develop
166,powerful,power
167,JavaScript,javascript
168,CSS,css
169,error,error
170,warning,warn
171,console,consol
172,optional,option
173,Document,document
174,Inspector,inspector
175,gives,give
176,unheard,unheard
177,insight,insight
178,work,work
179,urlLink,urllink
180,Browser,browser
181,Reloaded,reload
