,word,stem
0,urlLink,urllink
1,Waste,wast
2,Collection,collect
3,Schedules,schedul
4,Maps,map
5,Gainesville,gainesvil
6,area,area
7,provided,provid
8,illustrate,illustr
9,trash,trash
10,recyclables,recycl
11,yard,yard
12,waste,wast
13,pickups,pickup
14,occur,occur
15,I,I
16,need,need
17,dining,dine
18,room,room
19,table,tabl
20,oil,oil
21,based,base
22,paint,paint
23,car,car
24,chairs,chair
25,wood,wood
26,tomato,tomato
27,pepper,pepper
28,plants,plant
29,clothes,cloth
30,line,line
31,would,would
32,nice,nice
33,Maybe,mayb
34,next,next
35,big,big
36,hold,hold
37,many,mani
38,treasures,treasur
