,word,lemma
0,urlLink,urllink
1,BBC,bbc
2,NEWS,new
3,UK,UK
4,Scotland,scotland
5,Legal,legal
6,chief,chief
7,praises,prais
8,crime,crime
9,centre,centr
10,Lord,lord
11,Advocate,advoc
12,Colin,colin
13,Boyd,boyd
14,QC,QC
15,praised,prais
16,effectiveness,effect
17,designed,design
18,help,help
19,victims,victim
20,The,the
21,Victim,victim
22,Information,inform
23,Advice,advic
24,Via,via
25,service,servic
26,assisted,assist
27,27,27
28,000,000
29,vulnerable,vulner
30,people,peopl
31,since,sinc
32,opened,open
33,2002,2002
