,word,stem
0,urlLink,urllink
1,Pentagon,pentagon
2,Preps,prep
3,War,war
4,Space,space
5,This,thi
6,certainly,certainli
7,prompt,prompt
8,China,china
9,actually,actual
10,moving,move
11,forward,forward
12,space,space
13,weapon,weapon
14,plans,plan
15,The,the
16,Russians,russian
17,likely,like
18,respond,respond
19,something,someth
20,well,well
21,Russia,russia
22,Tests,test
23,New,new
24,Wonder,wonder
25,Weapon,weapon
26,flying,fli
27,vehicle,vehicl
28,changed,chang
29,altitude,altitud
30,direction,direct
31,flight,flight
32,During,dure
33,experiment,experi
34,conducted,conduct
35,yesterday,yesterday
36,proved,prove
37,possible,possibl
38,develop,develop
39,weapons,weapon
40,would,would
41,make,make
42,missile,missil
43,defense,defens
44,useless,useless
