,word,stem
0,Alert,alert
1,Total,total
2,Lunar,lunar
3,Eclipse,eclips
4,Set,set
5,Thursday,thursday
6,AP,AP
7,My,My
8,Yahoo,yahoo
9,LOS,lo
10,ANGELES,angel
11,If,If
12,weather,weather
13,cooperates,cooper
14,total,total
15,lunar,lunar
16,eclipse,eclips
17,seen,seen
18,across,across
19,North,north
20,America,america
21,late,late
22,first,first
23,visible,visibl
24,United,unit
25,States,state
26,three,three
27,years,year
28,dawn,dawn
29,Friday,friday
30,western,western
31,Europe,europ
32,southern,southern
33,Africa,africa
34,A,A
35,occurs,occur
36,Earth,earth
37,casts,cast
38,shadow,shadow
39,full,full
40,moon,moon
41,blocking,block
42,sunlight,sunlight
43,otherwise,otherwis
44,reflects,reflect
45,surface,surfac
46,Unlike,unlik
47,solar,solar
48,eclipses,eclips
49,safe,safe
50,view,view
51,naked,nake
52,eye,eye
53,In,In
54,remain,remain
55,totally,total
56,eclipsed,eclips
57,53,53
58,minutes,minut
59,turn,turn
60,substantially,substanti
61,darker,darker
62,reddish,reddish
63,color,color
64,The,the
65,start,start
66,8,8
67,13,13
68,PDT,pdt
69,Los,lo
70,Angeles,angel
71,11,11
72,p,p
73,EDT,edt
74,New,new
75,York,york
76,second,second
77,Nov,nov
78,South,south
79,Eclipses,eclips
80,helped,help
81,prove,prove
82,round,round
83,curved,curv
