,frequency
I,3
wait,1
for,1
the,6
Red,2
red,1
flow,2
that,3
marks,1
me,1
as,1
a,6
woman,1
Crimson,1
guilt,1
Of,3
sins,1
once,1
done,1
Committed,1
In,1
brazen,1
act,1
passion,1
Once,1
more,1
pay,1
price,1
using,1
my,4
body,2
To,1
speak,1
language,1
of,1
liberation,1
When,1
did,1
faerie,1
dust,1
disappear,1
Did,1
mother,1
Put,1
Away,1
My,1
favorite,1
doll,1
remember,1
simpler,1
time,1
Before,1
Sea,1
with,1
all,1
its,1
glorious,1
might,1
Swept,1
away,1
Leaving,1
soul,1
in,2
her,1
wake,1
This,1
is,1
moment,1
That,1
belongs,1
to,1
Every,1
Woman,1
A,3
scare,1
lunar,1
unshed,1
potential,1
choice,1
devastates,1
And,1
false,1
line,1
burns,1
Bright,1
pink,1
Hope,1
lies,1
cardboard,1
box,1
