,frequency
Procrastination,2
to,8
be,4
sure,1
is,7
an,4
artform,2
It,3
one,2
that,5
I,3
have,1
cultivated,1
through,1
many,1
years,1
of,4
school,8
secondary,2
and,11
post,1
education,1
There,1
are,4
days,1
when,1
it,2
seems,1
will,2
never,1
motivated,1
enough,1
pursue,1
academia,1
then,1
there,1
moments,1
where,1
feels,1
as,3
though,1
am,1
meant,1
nothing,2
but,2
academic,1
scholarship,1
research,1
my,1
life,4
The,1
hard,1
part,2
about,1
going,1
graduate,1
on,1
a,5
time,2
basis,1
finding,1
the,2
live,1
When,2
you,3
undergraduate,1
student,1
your,3
job,1
separate,1
entity,1
work,4
for,1
living,3
go,1
at,1
night,1
suddenly,1
becomes,4
All,1
other,1
aspects,1
daily,1
fall,1
by,1
wayside,1
plunged,1
into,1
monotonous,1
routine,1
result,1
more,1
than,1
essential,1
breathing,1
air,1
drinking,1
water,1
sex,1
something,2
we,2
do,1
not,1
need,1
survive,1
cannot,1
imagine,1
without,1
Therefore,1
could,1
conclude,1
procrastination,1
short,1
fucking,1
with,1
our,1
own,1
self,1
