,frequency
I,39
believe,2
in,12
eating,2
think,5
women,3
especially,1
have,8
this,5
fear,1
of,18
and,22
there,2
is,6
a,13
whole,1
euphoric,1
plane,1
you,9
can,2
rise,1
to,22
when,5
good,1
meal,1
You,2
sit,1
down,2
with,9
every,1
bite,1
honestly,1
just,1
say,1
thank,1
Tori,1
Amos,1
was,7
eight,2
years,1
old,2
went,2
on,6
my,20
first,1
diet,2
memory,1
standing,1
the,28
scales,1
pediatrician,1
s,2
office,1
hearing,2
doctor,2
tell,2
mother,3
that,23
fat,1
As,2
an,2
adult,1
look,1
at,3
pictures,1
taken,1
me,14
during,1
time,1
often,1
wonder,1
what,2
thinking,1
looked,1
like,3
healthy,1
active,1
year,1
girl,1
My,2
immediately,1
put,1
She,2
gave,2
grandmother,1
strictest,1
orders,1
not,8
let,1
eat,1
anything,1
other,1
than,2
cantaloupe,3
for,4
snack,1
Nan,1
took,1
pity,1
after,1
second,1
week,2
scarfing,1
she,4
cookies,1
ate,1
fruit,1
herself,1
eaten,1
since,1
summer,1
weight,3
haunts,1
It,4
speaks,1
nit,1
picks,1
guise,1
voices,1
from,3
past,2
Lance,1
Crane,1
telling,2
our,1
fifth,1
grade,1
classmates,1
would,4
be,4
no,3
more,3
ice,1
cream,1
left,1
once,2
through,2
serving,1
line,1
constant,1
pressure,1
being,2
stick,1
thin,1
high,1
school,1
best,1
guy,2
friend,1
college,1
men,1
did,1
girls,1
guts,1
if,3
wanted,2
boyfriend,1
then,2
lose,2
because,7
want,4
otherwise,1
These,1
are,7
things,1
about,1
am,7
presence,1
man,2
even,1
lover,1
know,1
it,2
does,1
do,4
well,1
dwell,1
but,2
spend,1
your,2
life,1
less,2
hard,1
beauty,3
resides,1
within,1
body,3
blame,1
her,5
obsession,1
seems,1
too,1
contantly,1
struggling,2
self,1
esteem,1
realm,1
In,1
mind,1
big,1
simple,1
translation,1
ugly,1
so,1
hold,1
actions,1
against,1
suffering,1
same,1
societal,2
ideals,1
feel,3
beautiful,3
struggle,1
amazes,1
how,1
many,1
who,1
surrounded,1
by,1
daily,1
basis,1
they,4
hiddeous,1
read,1
livejournal,1
talk,1
co,1
workers,1
listen,1
friends,1
all,1
them,2
wonderful,1
world,2
culture,1
tells,1
worthless,1
unless,1
Sarah,1
Jessica,1
Parker,1
has,2
curves,1
very,1
little,1
cleavage,1
nothing,2
skin,2
drawn,1
taunt,1
over,1
bone,1
How,1
stand,2
front,2
mirror,2
naked,1
see,1
walk,1
around,1
apartment,1
without,1
clothes,1
finally,1
learning,1
comfortable,1
own,1
sexy,2
although,1
ask,1
will,2
everything,1
feeling,1
ease,2
woman,1
become,1
Yes,1
few,1
pounds,1
health,1
reasons,1
Next,1
going,1
back,2
pool,2
swimming,1
laps,2
miss,1
water,2
between,1
thighs,1
burning,1
lungs,1
holding,1
breathe,1
again,2
addicted,1
gliding,1
used,1
swim,1
two,1
miles,1
non,1
stop,1
equivalent,1
72,1
Olympic,1
size,2
happen,1
Until,1
continue,1
celebrate,1
hips,1
could,1
bring,1
children,1
into,1
great,1
breasts,1
full,1
lovely,1
tinted,1
tips,1
shade,1
pink,1
which,1
smooth,1
opinion,1
flawless,1
work,1
art,1
Godde,1
made,1
we,1
must,1
learn,1
embrace,1
ourselves,1
fall,1
victim,1
contructs,1
If,1
society,1
had,1
its,1
way,1
letter,1
opener,1
quiet,1
docile,1
submissive,1
No,1
Fucking,1
Thank,1
