,frequency
I,25
am,8
having,1
a,7
hard,1
time,1
making,1
decisions,1
lately,1
This,1
summer,1
semester,2
has,1
been,1
really,1
difficult,1
for,5
me,2
to,8
get,2
through,3
For,1
some,1
reason,1
not,6
liking,1
school,4
as,2
much,1
thought,2
would,1
Truth,1
be,4
told,1
hate,3
writing,3
papers,1
and,4
sitting,1
hours,1
of,5
class,1
lectures,1
sure,2
if,1
this,3
is,1
phase,1
but,4
more,2
beginning,1
believe,1
that,6
cut,1
out,1
academia,1
want,6
teach,1
classroom,1
life,2
outside,1
publishing,1
research,1
so,1
bloody,1
sick,1
about,3
women,1
gender,1
feminism,1
To,1
think,1
wanted,2
study,1
material,1
the,3
rest,1
my,1
love,1
being,1
feminist,2
it,3
theory,1
behind,1
practicing,1
stuff,1
academic,2
one,1
There,1
are,1
times,1
where,1
seems,1
meant,1
anything,1
an,1
then,1
start,1
thinking,1
all,2
years,1
have,1
left,1
in,2
store,1
At,1
best,1
will,1
complete,1
by,1
thirty,1
three,1
Not,1
old,1
at,1
do,1
long,1
Right,1
now,1
just,1
fucking,1
