,frequency
I,39
was,5
never,3
one,4
of,17
those,2
girls,1
planned,1
my,11
wedding,1
most,4
Barbie,1
dolls,1
eloped,1
rather,1
than,1
having,1
a,22
frou,2
ceremony,1
did,1
not,9
keep,1
scrapbook,1
full,1
pictures,1
rings,2
dresses,2
and,10
cakes,1
In,3
college,1
when,1
first,1
discovered,1
feminism,1
proclaimed,1
at,2
the,12
top,1
lungs,1
that,16
marriage,1
patriarchal,1
institution,1
there,1
no,3
way,1
going,2
to,18
willingly,1
participate,1
in,9
ultimate,1
downfall,1
women,2
Yet,1
entire,1
time,3
went,1
through,2
militant,1
phase,1
had,1
dirty,1
little,1
secret,1
wanted,3
be,9
married,3
fall,2
love,4
with,9
man,4
Now,1
am,11
older,1
bit,1
wiser,1
recognize,1
can,2
both,1
feminist,2
wife,1
last,1
few,1
weeks,1
have,4
been,1
contemplating,2
this,6
topic,1
mostly,1
because,4
great,1
number,1
friends,1
who,4
either,1
are,3
or,1
engaged,1
find,2
myself,1
turning,1
into,1
clipping,1
out,1
magazines,1
thinking,1
about,3
ceremonies,1
but,2
all,2
looking,2
for,5
ever,1
elusive,1
Mr,1
Right,1
My,1
self,1
knows,1
such,2
creature,1
does,1
exist,1
too,2
cynical,1
believe,1
truly,1
faerytales,1
longer,1
viewing,1
world,2
child,1
like,2
eyes,1
However,2
hopeless,2
romantic,2
me,5
will,2
stop,1
individual,2
would,4
lying,1
if,2
said,1
ready,3
relationship,1
committed,1
union,1
someone,1
spend,1
his,1
life,3
The,2
problem,1
is,7
give,2
up,1
things,2
likely,1
need,1
sacrifice,1
order,1
person,1
traveling,1
abroad,1
working,1
Washington,1
D,1
C,1
getting,1
doctorate,1
sure,1
unselfish,1
energy,1
What,1
problematic,1
situation,1
heart,1
away,1
much,1
ease,1
caring,1
other,2
people,1
second,1
nature,1
woman,1
It,1
seamless,1
part,2
identity,1
divorce,1
from,1
parts,1
crave,1
partner,1
companion,1
want,2
willing,1
move,1
another,1
city,1
state,1
country,1
career,1
involved,1
best,1
friend,1
loves,1
flaws,1
spite,1
them,1
hard,2
issues,1
as,1
over,1
which,1
control,1
afraid,1
realistic,1
possibility,1
may,1
faith,1
follow,1
path,1
they,1
meant,1
travel,1
meantime,1
take,1
deep,1
breath,1
focus,1
on,1
taking,1
day,1
