,frequency
There,1
are,1
days,1
when,2
I,6
feel,1
as,4
new,1
to,3
the,3
experience,1
of,2
living,1
a,8
newborn,1
child,1
Those,1
moments,2
often,1
seem,1
so,1
simple,1
that,5
am,4
certain,1
missing,1
bigger,1
lesson,1
Like,1
speeding,1
car,1
it,5
passes,1
me,4
by,1
and,7
leaves,1
standing,1
searching,1
on,3
some,1
lonely,1
dirt,1
road,1
called,1
life,2
Introspection,1
wonderful,1
is,2
can,1
be,1
dangerous,1
thing,1
Thinking,1
too,2
much,1
hard,1
about,1
particular,1
topic,1
will,2
wear,1
you,3
down,1
emotionally,1
mentally,1
leave,1
more,1
confused,1
than,1
began,1
your,1
ponderings,1
think,1
Pooh,1
had,1
right,1
all,2
along,1
tiny,1
comprise,1
just,1
not,3
this,1
insatiable,1
push,1
for,3
progress,1
human,1
race,1
seems,1
hell,1
bent,1
completing,1
Right,2
now,2
studying,1
final,1
exam,1
writing,1
paper,1
trying,1
pull,1
out,1
every,1
single,1
strand,1
my,1
hair,1
learning,1
sit,1
back,1
relax,1
breathe,1
The,1
world,1
may,1
revolve,1
around,1
but,1
wait,1
little,1
while,1
