,word,lemma
0,Let,let
1,see,see
2,going,go
3,lately,late
4,Chris,chri
5,Lindsay,lindsay
6,getting,get
7,married,marri
8,fall,fall
9,Definitely,definit
10,congratulations,congratul
11,I,I
12,best,best
13,man,man
14,means,mean
15,get,get
16,started,start
17,writing,write
18,toast,toast
19,friends,friend
20,since,sinc
21,1992,1992
22,known,known
23,years,year
24,lots,lot
25,material,materi
26,work,work
27,My,My
28,knee,knee
29,slowly,slowli
30,healing,heal
31,No,No
32,longer,longer
33,need,need
34,wear,wear
35,brace,brace
36,daily,daili
37,exercising,exercis
38,limp,limp
39,around,around
40,full,full
41,range,rang
42,motion,motion
43,supposed,suppos
44,go,go
45,snowboarding,snowboard
46,weekend,weekend
47,happen,happen
48,If,If
49,really,realli
50,want,want
51,heal,heal
52,time,time
53,physical,physic
54,therapy,therapi
55,There,there
56,political,polit
57,crap,crap
58,say,say
59,much,much
60,yet,yet
61,still,still
62,job,job
63,okay,okay
