,word,stem
0,urlLink,urllink
1,Philip,philip
2,K,K
3,Dick,dick
4,Black,black
5,Iron,iron
6,Invisible,invis
7,Prison,prison
8,As,As
9,slingshot,slingshot
10,21st,21st
11,Century,centuri
12,becoming,becom
13,incredibly,incred
14,apparent,appar
15,governments,govern
16,institutions,institut
17,mold,mold
18,minds,mind
19,implemented,implement
20,system,system
21,cannot,cannot
22,escape,escap
23,Are,are
24,really,realli
25,trapped,trap
26,prison,prison
27,doors,door
28,walls,wall
29,And,and
30,begin,begin
