,word,lemma
0,urlLink,urllink
1,Project,project
2,Genesis,genesi
3,Internal,intern
4,Corporate,corpor
5,Correspondence,correspond
6,To,To
7,General,gener
8,Director,director
9,Jehovah,jehovah
10,From,from
11,Lucifer,lucif
12,Head,head
13,System,system
14,Technology,technolog
15,Department,depart
16,After,after
17,increase,increas
18,orbital,orbit
19,radius,radiu
20,attempts,attempt
21,accelerate,acceler
22,planet,planet
23,specified,specifi
24,velocity,veloc
25,consistently,consist
26,lead,lead
27,system,system
28,crash,crash
29,The,the
30,escapes,escap
31,orbit,orbit
32,outer,outer
33,space,space
34,By,By
35,way,way
36,nighttime,nighttim
37,luminary,luminari
38,exhibits,exhibit
39,behavior,behavior
40,Comments,comment
41,internal,intern
42,irrelevant,irrelev
43,We,We
44,must,must
45,deliver,deliv
46,user,user
47,experience,experi
48,Why,whi
49,make,make
50,revolve,revolv
51,around,around
52,axis,axi
53,think,think
54,Sun,sun
55,Moon,moon
56,orbiting,orbit
57,speeds,speed
58,originally,origin
59,Gabriel,gabriel
60,Won,won
61,catch,catch
62,Even,even
63,til,til
64,project,project
65,long,long
66,delivered,deliv
67,Agreed,agre
68,via,via
