,word,stem
0,urlLink,urllink
1,Hey,hey
2,Cheech,cheech
3,check,check
4,wallet,wallet
5,man,man
6,via,via
7,Miami,miami
8,Vice,vice
9,star,star
10,Don,don
11,Johnson,johnson
12,probed,probe
13,German,german
14,customs,custom
15,8,8
16,billion,billion
17,found,found
18,suitcase,suitcas
19,car,car
20,The,the
21,actor,actor
22,stopped,stop
23,driving,drive
24,country,countri
25,Switzerland,switzerland
26,paper,paper
27,fortune,fortun
28,discovered,discov
29,shares,share
30,bonds,bond
31,cheques,chequ
32,credit,credit
33,notes,note
34,When,when
35,asked,ask
36,53,53
37,allegedly,allegedli
38,said,said
39,I,I
40,going,go
41,buy,buy
42,According,accord
43,reports,report
44,replied,repli
45,With,with
46,kind,kind
47,money,money
48,could,could
49,factory,factori
