,word,lemma
0,urlLink,urllink
1,DR,DR
2,BUSHLOVE,bushlov
3,IT,IT
4,AIN,ain
5,T,T
6,A,A
7,JOKE,joke
8,ANYMORE,anymor
9,There,there
10,NO,NO
11,SUCH,such
12,THING,thing
13,safe,safe
14,nuclear,nuclear
15,weapon,weapon
16,And,and
17,Bush,bush
18,decision,decis
19,skirt,skirt
20,treaty,treati
21,obligations,oblig
22,converting,convert
23,rather,rather
24,destroying,destroy
25,existing,exist
26,stockpiles,stockpil
27,dangerous,danger
28,reprehensible,reprehens
29,The,the
30,development,develop
31,RNEP,rnep
32,another,anoth
33,long,long
34,line,line
35,lame,lame
36,brain,brain
37,concepts,concept
38,issued,issu
39,forth,forth
40,White,white
41,House,hous
42,Pentagon,pentagon
43,since,sinc
44,usurped,usurp
45,presidency,presid
