,word,stem
0,urlLink,urllink
1,Duct,duct
2,tape,tape
3,sales,sale
4,rise,rise
5,amid,amid
6,terror,terror
7,fears,fear
8,Americans,american
9,apparently,appar
10,heeded,heed
11,U,U
12,S,S
13,government,govern
14,advice,advic
15,prepare,prepar
16,attacks,attack
17,emptying,empti
18,hardware,hardwar
19,store,store
20,shelves,shelv
21,duct,duct
22,via,via
23,The,the
24,Tape,tape
25,Guys,guy
26,Homeland,homeland
27,Security,secur
28,Roll,roll
29,submit,submit
30,home,home
31,truly,truli
32,secure,secur
33,without,without
34,In,In
35,light,light
36,Department,depart
37,DHS,dh
38,recent,recent
39,ready,readi
40,possible,possibl
41,chemical,chemic
42,biological,biolog
43,warfare,warfar
44,strikes,strike
45,put,put
46,together,togeth
47,helpful,help
48,list,list
