,word,lemma
0,urlLink,urllink
1,Moving,move
2,stress,stress
3,TEN,ten
4,MOVING,move
5,TIPS,tip
6,Move,move
7,relocation,reloc
8,growth,growth
9,adventure,adventur
10,1,1
11,Ask,ask
12,Who,who
13,I,I
14,What,what
15,need,need
16,happy,happi
17,2,2
18,Hire,hire
19,professional,profession
20,packers,packer
21,pro,pro
22,3,3
23,Pack,pack
24,emotional,emot
25,first,first
26,aid,aid
27,kit,kit
28,4,4
29,Honor,honor
30,new,new
31,home,home
32,5,5
33,Create,creat
34,tugboat,tugboat
35,6,6
36,Make,make
37,friends,friend
38,love,love
39,7,7
40,Be,Be
41,best,best
42,camp,camp
43,counselor,counselor
44,8,8
45,Celebrate,celebr
46,everyday,everyday
47,life,life
48,9,9
49,The,the
50,Big,big
51,Question,question
52,Can,can
53,still,still
54,10,10
55,Embark,embark
