,word,lemma
0,The,the
1,population,popul
2,US,US
3,nearly,nearli
4,300,300
5,million,million
6,including,includ
7,many,mani
8,best,best
9,educated,educ
10,talented,talent
11,resourceful,resourc
12,humane,human
13,people,peopl
14,earth,earth
15,By,By
16,almost,almost
17,measure,measur
18,civilised,civilis
19,attainment,attain
20,Nobel,nobel
21,prize,prize
22,counts,count
23,leads,lead
24,world,world
25,miles,mile
26,You,you
27,would,would
28,think,think
29,country,countri
30,resources,resourc
31,field,field
32,talent,talent
33,able,abl
34,elect,elect
35,leader,leader
36,highest,highest
37,quality,qualiti
38,Yet,yet
39,happened,happen
40,At,At
41,end,end
42,primaries,primari
43,party,parti
44,caucuses,caucus
45,speeches,speech
46,televised,televis
47,debates,debat
48,year,year
49,non,non
50,stop,stop
51,electioneering,election
52,bustle,bustl
53,entire,entir
54,emerges,emerg
55,top,top
56,heap,heap
57,George,georg
58,Bush,bush
59,urlLink,urllink
60,It,It
61,like,like
62,living,live
63,bad,bad
64,science,scienc
65,fiction,fiction
66,movie,movi
67,via,via
