,word,stem
0,I,I
1,purchased,purchas
2,urlLink,urllink
3,hockey,hockey
4,skates,skate
5,image,imag
6,last,last
7,year,year
8,Eric,eric
9,decided,decid
10,get,get
11,back,back
12,inline,inlin
13,The,the
14,wheels,wheel
15,came,came
16,bad,bad
17,Labeda,labeda
18,Shooters,shooter
19,bearings,bear
20,satisfactory,satisfactori
21,ABEC,abec
22,3,3
23,rated,rate
24,lowest,lowest
25,rating,rate
26,worse,wors
27,even,even
28,used,use
29,quite,quit
30,bit,bit
31,playing,play
32,outdoor,outdoor
33,worn,worn
34,first,first
35,two,two
36,games,game
37,indoor,indoor
38,season,season
39,played,play
40,Needless,needless
41,say,say
42,fell,fell
43,handful,hand
44,times,time
45,It,It
46,took,took
47,weeks,week
48,online,onlin
49,bargain,bargain
50,hunting,hunt
51,finally,final
52,picked,pick
53,new,new
54,set,set
55,Out,out
56,old,old
57,Don,don
58,look,look
59,much,much
60,better,better
61,especially,especi
62,blue,blue
63,chassis,chassi
