,word,stem
0,I,I
1,need,need
2,cut,cut
3,caffeine,caffein
4,As,As
5,stated,state
6,urlLink,urllink
7,survey,survey
8,sleep,sleep
9,requirements,requir
10,went,went
11,8,8
12,5,5
13,hours,hour
14,quit,quit
15,exactly,exactli
16,sure,sure
17,lack,lack
18,dramatic,dramat
19,increase,increas
20,exercise,exercis
21,cause,caus
22,change,chang
23,Now,now
24,still,still
25,working,work
26,much,much
27,back,back
28,It,It
29,bad,bad
30,thing,thing
31,falling,fall
32,asleep,asleep
33,inopportune,inopportun
34,moments,moment
