,word,stem
0,urlLink,urllink
1,weather,weather
2,com,com
3,More,more
4,severe,sever
5,ahead,ahead
6,Sun,sun
7,May,may
8,04,04
9,2003,2003
10,9,9
11,45,45
12,PM,PM
13,ET,ET
14,Tom,tom
15,Moore,moor
16,Sr,Sr
17,Meteorologist,meteorologist
18,Midwest,midwest
19,A,A
20,number,number
21,destructive,destruct
22,tornadoes,tornado
23,ravaged,ravag
24,parts,part
25,Plains,plain
26,Sunday,sunday
27,Tornadoes,tornado
28,reported,report
29,South,south
30,Dakota,dakota
31,Oklahoma,oklahoma
32,The,the
33,Kansas,kansa
34,City,citi
35,metro,metro
36,area,area
37,particularly,particularli
38,hard,hard
39,hit,hit
40,At,At
41,least,least
42,one,one
43,fatality,fatal
44,areas,area
45,northwest,northwest
46,town,town
47,suffered,suffer
48,extensive,extens
49,property,properti
50,damage,damag
51,Severe,sever
52,translate,translat
53,eastward,eastward
54,overnight,overnight
55,hail,hail
56,damaging,damag
57,winds,wind
58,possible,possibl
59,I,I
60,talking,talk
61,Phil,phil
62,cell,cell
63,phone,phone
64,says,say
65,skies,sky
66,really,realli
67,black,black
68,He,He
69,loves,love
70,enjoying,enjoy
71,storms,storm
