,word,stem
0,DISILLUSION,disillus
1,MEANT,meant
2,The,the
3,moon,moon
4,plays,play
5,tricks,trick
6,peace,peac
7,mind,mind
8,I,I
9,happily,happili
10,surprised,surpris
11,Pisces,pisc
12,Balsamic,balsam
13,curl,curl
14,light,light
15,Surprise,surpris
16,always,alway
17,happy,happi
18,Intentional,intent
19,change,chang
20,may,may
21,present,present
22,road,road
23,blocks,block
24,Tested,test
25,teased,teas
26,left,left
27,worries,worri
28,Bahamas,bahama
29,breeze,breez
30,sidewalk,sidewalk
31,balcony,balconi
32,outside,outsid
33,room,room
34,mini,mini
35,golf,golf
36,view,view
37,buffet,buffet
38,extravaganza,extravaganza
39,time,time
40,leave,leav
41,signals,signal
42,flash,flash
43,lightening,lighten
44,thunder,thunder
45,smile,smile
46,Nine,nine
47,years,year
48,passed,pass
49,without,without
50,pantyhose,pantyhos
51,battle,battl
52,brought,brought
53,open,open
54,wore,wore
55,flats,flat
56,rose,rose
57,colored,color
58,glasses,glass
59,defiance,defianc
60,one,one
61,end,end
62,My,My
63,reasons,reason
64,changed,chang
65,soul,soul
66,remained,remain
67,strong,strong
68,finally,final
69,found,found
70,path,path
71,walking,walk
72,along,along
