,word,stem
0,POTENTIAL,potenti
1,PROBLEMS,problem
2,overcrowding,overcrowd
3,many,mani
4,cats,cat
5,using,use
6,box,box
7,failure,failur
8,change,chang
9,littter,littter
10,frequently,frequent
11,enough,enough
12,use,use
13,dirty,dirti
14,provide,provid
15,constant,constant
16,access,access
17,litterbox,litterbox
18,type,type
19,litter,litter
20,used,use
21,location,locat
22,unfamiliar,unfamiliar
23,frightening,frighten
24,loud,loud
25,objects,object
26,near,near
27,dishwasher,dishwash
28,etc,etc
29,food,food
30,water,water
31,close,close
32,objectionable,objection
33,chemical,chemic
34,wash,wash
35,disinfect,disinfect
36,preference,prefer
37,cat,cat
38,may,may
39,want,want
40,different,differ
41,texture,textur
42,like,like
43,feel,feel
44,cover,cover
45,learned,learn
46,process,process
47,parents,parent
48,instinctive,instinct
49,prone,prone
50,problems,problem
51,indicating,indic
52,problem,problem
53,SOLUTIONS,solut
54,daily,daili
55,go,go
56,back,back
57,previously,previous
58,brand,brand
59,discontinue,discontinu
60,new,new
61,disinfectant,disinfect
62,move,move
63,eliminate,elimin
64,noise,nois
65,away,away
66,going,go
67,one,one
68,spot,spot
69,put,put
70,exact,exact
71,gradually,gradual
72,rate,rate
73,foot,foot
74,per,per
75,day,day
76,several,sever
77,places,place
78,try,tri
79,putting,put
80,dishes,dish
81,areas,area
82,discourage,discourag
83,elimination,elimin
84,experiment,experi
85,textures,textur
86,prefer,prefer
87,sandy,sandi
88,covered,cover
89,stand,stand
90,outside,outsid
