,word,lemma
0,Do,Do
1,want,want
2,try,tri
3,GMail,gmail
4,Since,sinc
5,still,still
6,test,test
7,period,period
8,acceptance,accept
9,invitation,invit
10,I,I
11,received,receiv
12,Blogger,blogger
13,user,user
14,invite,invit
15,two,two
16,people,peopl
17,The,the
18,first,first
19,contact,contact
20,get,get
21,dibs,dib
22,Note,note
23,If,If
24,ask,ask
25,via,via
26,email,email
27,check,check
28,day,day
29,thus,thu
30,would,would
31,faster,faster
32,txt,txt
33,IM,IM
34,call,call
35,right,right
36,away,away
37,yet,yet
38,phone,phone
39,calls,call
40,sent,sent
41,getting,get
