,word,stem
0,urlLink,urllink
1,Conspiracy,conspiraci
2,Theory,theori
3,Meet,meet
4,Mike,mike
5,Ruppert,ruppert
6,Because,becaus
7,United,unit
8,States,state
9,brink,brink
10,economic,econom
11,collapse,collaps
12,war,war
13,required,requir
14,2001,2001
15,That,that
16,Taliban,taliban
17,rise,rise
18,power,power
19,Afghanistan,afghanistan
20,endangered,endang
21,drug,drug
22,trade,trade
23,foundation,foundat
24,U,U
25,S,S
26,growth,growth
27,Iraq,iraq
28,figure,figur
29,conspiracy,conspiraci
30,Colombia,colombia
31,since,sinc
32,list,list
33,countries,countri
34,administration,administr
35,targeting,target
36,oil,oil
