,word,stem
0,Yesterday,yesterday
1,one,one
2,year,year
3,anniversary,anniversari
4,Microsoft,microsoft
5,Following,follow
6,standard,standard
7,procedure,procedur
8,I,I
9,brought,brought
10,pound,pound
11,M,M
12,Ms,Ms
13,Against,against
14,actually,actual
15,three,three
16,different,differ
17,flavors,flavor
18,plain,plain
19,peanut,peanut
20,crispy,crispi
21,sense,sens
22,Nestle,nestl
23,Crunch,crunch
24,bars,bar
25,crisped,crisp
26,rice,rice
27,It,It
28,feels,feel
29,fairly,fairli
30,odd,odd
31,already,alreadi
32,done,done
33,much,much
34,also,also
35,seems,seem
36,like,like
37,could,could
38,accomplished,accomplish
39,really,realli
40,complain,complain
41,others,other
42,started,start
43,around,around
44,time,time
45,There,there
46,people,peopl
47,recently,recent
48,two,two
49,years,year
50,ago,ago
51,leaving,leav
52,company,compani
53,One,one
54,getting,get
55,married,marri
56,another,anoth
57,going,go
58,school,school
59,starting,start
60,publicly,publicli
61,known,known
62,reducing,reduc
63,benefits,benefit
64,looks,look
65,enough,enough
66,keep,keep
67,anymore,anymor
