,word,stem
0,Hey,hey
1,I,I
2,gave,gave
3,guys,guy
4,little,littl
5,vacation,vacat
6,Hope,hope
7,enjoyed,enjoy
8,Met,met
9,Peace,peac
10,Corps,corp
11,recruiter,recruit
12,Friday,friday
13,afternoon,afternoon
14,PC,PC
15,office,offic
16,Kieran,kieran
17,Answered,answer
18,bunch,bunch
19,types,type
20,questions,question
21,get,get
22,job,job
23,interviewsm,interviewsm
24,fingerprinted,fingerprint
25,soon,soon
26,generated,gener
27,FBI,fbi
28,file,file
29,There,there
30,goes,goe
31,backup,backup
32,plan,plan
33,becoming,becom
34,jewel,jewel
35,thief,thief
36,Managed,manag
37,skirt,skirt
38,around,around
39,conversation,convers
40,relating,relat
41,Sunday,sunday
42,visited,visit
43,parents,parent
44,Actually,actual
45,yet,yet
46,told,told
47,actually,actual
48,started,start
49,application,applic
50,process,process
51,thinking,think
52,seriously,serious
53,probably,probabl
54,would,would
55,gotten,gotten
56,Mom,mom
57,called,call
58,Thursday,thursday
59,loaded,load
60,anecdotes,anecdot
61,Casualties,casualti
62,series,seri
63,articles,articl
64,ran,ran
65,Dayton,dayton
66,Daily,daili
67,News,new
68,last,last
69,year,year
70,Arguing,argu
71,mother,mother
72,good,good
73,way,way
74,ruin,ruin
75,lunch,lunch
76,break,break
77,many,mani
78,hours,hour
79,thereafter,thereaft
80,But,but
81,really,realli
82,going,go
83,Hoping,hope
84,rest,rest
85,paperwork,paperwork
86,week,week
87,After,after
88,ready,readi
89,invasive,invas
90,medical,medic
91,check,check
92,ups,up
93,Joy,joy
