,word,lemma
0,urlLink,urllink
1,The,the
2,Rebel,rebel
3,People,peopl
4,afraid,afraid
5,much,much
6,know,know
7,They,they
8,certain,certain
9,power,power
10,aura,aura
11,magnetism,magnet
12,charisma,charisma
13,take,take
14,alive,aliv
15,young,young
16,people,peopl
17,traditional,tradit
18,imprisonment,imprison
19,enlightened,enlighten
20,man,man
21,cannot,cannot
22,enslaved,enslav
23,difficulty,difficulti
24,imprisoned,imprison
25,Every,everi
26,genius,geniu
27,known,known
28,something,someth
29,inner,inner
30,bound,bound
31,little,littl
32,difficult,difficult
33,absorbed,absorb
34,going,go
35,upsetting,upset
36,force,forc
37,masses,mass
38,want,want
39,disturbed,disturb
40,even,even
41,though,though
42,may,may
43,misery,miseri
44,accustomed,accustom
45,And,and
46,anybody,anybodi
47,miserable,miser
48,looks,look
49,like,like
50,stranger,stranger
51,greatest,greatest
52,world,world
53,seem,seem
54,belong,belong
55,No,No
56,organization,organ
57,confines,confin
58,community,commun
59,society,societi
60,nation,nation
61,Osho,osho
62,Zen,zen
63,Manifesto,manifesto
64,Freedom,freedom
65,Oneself,oneself
66,Chapter,chapter
67,9,9
68,Commentary,commentari
69,powerful,power
70,authoritative,authorit
71,figure,figur
72,card,card
73,clearly,clearli
74,master,master
75,destiny,destini
76,On,On
77,shoulder,shoulder
78,emblem,emblem
79,sun,sun
80,torch,torch
81,holds,hold
82,right,right
83,hand,hand
84,symbolizes,symbol
85,light,light
86,hard,hard
87,truth,truth
88,Whether,whether
89,wealthy,wealthi
90,poor,poor
91,really,realli
92,emperor,emperor
93,broken,broken
94,chains,chain
95,repressive,repress
96,conditioning,condit
97,opinions,opinion
98,He,He
99,formed,form
100,embracing,embrac
101,colors,color
102,rainbow,rainbow
103,emerging,emerg
104,dark,dark
105,formless,formless
106,roots,root
107,unconscious,unconsci
108,past,past
109,growing,grow
110,wings,wing
111,fly,fli
112,sky,sky
113,His,hi
114,way,way
115,rebellious,rebelli
116,fighting,fight
117,anything,anyth
118,discovered,discov
119,true,true
120,nature,natur
121,determined,determin
122,live,live
123,accordance,accord
124,eagle,eagl
125,spirit,spirit
126,animal,anim
127,messenger,messeng
128,earth,earth
129,challenges,challeng
130,us,us
131,courageous,courag
132,enough,enough
133,responsibility,respons
