,word,stem
0,THERE,there
1,S,S
2,NO,NO
3,PLACE,place
4,LIKE,like
5,For,for
6,seven,seven
7,years,year
8,I,I
9,lived,live
10,next,next
11,door,door
12,mermaid,mermaid
13,At,At
14,night,night
15,hangs,hang
16,tails,tail
17,line,line
18,stretched,stretch
19,across,across
20,car,car
21,port,port
22,know,know
23,name,name
24,knows,know
25,mine,mine
26,The,the
27,rest,rest
28,neighbors,neighbor
29,strangers,stranger
30,stranger,stranger
31,still,still
32,days,day
33,filling,fill
34,spaces,space
35,SUVs,suv
36,children,children
37,taken,taken
38,hand,hand
39,outgrown,outgrown
40,home,home
41,outclassed,outclass
42,outmortgaged,outmortgag
43,outside,outsid
44,taking,take
45,recycling,recycl
46,Friday,friday
47,wondering,wonder
48,got,got
49,different,differ
