,word,stem
0,Skort,skort
1,When,when
2,I,I
3,younger,younger
4,whore,whore
5,heels,heel
6,Daniel,daniel
7,fond,fond
8,saying,say
9,Tight,tight
10,black,black
11,thick,thick
12,wooden,wooden
13,shoes,shoe
14,captured,captur
15,film,film
16,22,22
17,years,year
18,young,young
19,Older,older
20,rise,rise
21,skort,skort
22,small,small
23,beige,beig
24,5,5
25,00,00
26,sale,sale
27,rack,rack
28,Macy,maci
29,strong,strong
30,lost,lost
31,night,night
32,Weston,weston
33,singing,sing
34,along,along
35,radio,radio
36,way,way
37,get,get
38,smokes,smoke
