,word,lemma
0,Some,some
1,links,link
2,AdAsia,adasia
3,Coverage,coverag
4,The,the
5,Times,time
6,India,india
7,urlLink,urllink
8,Advertising,advertis
9,industry,industri
10,enters,enter
11,new,new
12,era,era
13,Economic,econom
14,Ad,Ad
15,Asia,asia
16,ends,end
17,kudos,kudo
18,creativity,creativ
19,Asians,asian
20,AgencyFaqs,agencyfaq
21,Santosh,santosh
22,Desai,desai
23,lambasts,lambast
24,marketers,market
25,narrow,narrow
26,view,view
27,society,societi
28,Don,don
29,emulate,emul
30,western,western
31,ideas,idea
32,creative,creativ
33,consensus,consensu
34,Money,money
35,compensation,compens
36,living,live
37,life,life
38,way,way
39,want,want
40,Charles,charl
41,Handy,handi
42,Are,are
43,missing,miss
44,grey,grey
45,boom,boom
46,asks,ask
47,expert,expert
48,ageing,age
49,break,break
50,wrong,wrong
51,rules,rule
52,Jack,jack
53,Trout,trout
54,Financial,financi
55,Express,express
56,Curtains,curtain
57,On,On
58,Grand,grand
59,Meet,meet
60,Highs,high
61,Lessons,lesson
62,From,from
63,Jaipur,jaipur
64,Reflections,reflect
65,Thought,thought
66,Leaders,leader
