,word,stem
0,urlLink,urllink
1,The,the
2,Transformation,transform
3,Tarot,tarot
4,A,A
5,king,king
6,went,went
7,garden,garden
8,found,found
9,wilted,wilt
10,dying,die
11,trees,tree
12,shrubs,shrub
13,flowers,flower
14,oak,oak
15,said,said
16,could,could
17,tall,tall
18,like,like
19,pine,pine
20,Turning,turn
21,drooping,droop
22,unable,unabl
23,bear,bear
24,grapes,grape
25,vine,vine
26,And,and
27,blossom,blossom
28,rose,rose
29,He,He
30,Heart,heart
31,ease,eas
32,blooming,bloom
33,fresh,fresh
34,ever,ever
35,Upon,upon
36,inquiry,inquiri
37,received,receiv
38,reply,repli
39,I,I
40,took,took
41,granted,grant
42,planted,plant
43,wanted,want
44,If,If
45,desired,desir
46,would,would
47,So,So
48,thought,thought
49,since,sinc
50,put,put
51,best,best
52,want,want
53,nothing,noth
54,trying,tri
55,ability,abil
56,You,you
57,existence,exist
58,needs,need
59,Otherwise,otherwis
60,somebody,somebodi
61,else,els
62,helped,help
63,created,creat
64,fulfilling,fulfil
65,something,someth
66,essential,essenti
67,fundamental,fundament
68,God,god
69,Buddha,buddha
70,produced,produc
71,many,mani
72,Buddhas,buddha
73,one,one
74,enough,enough
75,satisfied,satisfi
76,heart,heart
77,desire,desir
78,utterly,utterli
79,Since,sinc
80,another,anoth
81,Christ,christ
82,instead,instead
83,Just,just
84,think,think
85,respect,respect
86,universe,univers
87,given,given
88,chosen,chosen
89,Krishna,krishna
90,needed,need
91,fit,fit
92,Their,their
93,work,work
94,done,done
95,contributed,contribut
96,fragrance,fragranc
97,Now,now
98,contribute,contribut
99,But,but
100,moralists,moralist
101,puritans,puritan
102,priests,priest
103,go,go
104,teaching,teach
105,driving,drive
106,crazy,crazi
107,They,they
108,say,say
109,Become,becom
110,lotus,lotu
111,What,what
112,become,becom
113,drive,drive
114,whole,whole
115,everything,everyth
116,starts,start
117,nobody,nobodi
118,anybody,anybodi
119,possible,possibl
120,That,that
121,happened,happen
122,humanity,human
123,Everybody,everybodi
124,pretending,pretend
125,Authenticity,authent
126,lost,lost
127,truth,truth
128,everybody,everybodi
129,show,show
130,look,look
131,way,way
132,never,never
133,possibility,possibl
134,remain,remain
135,enjoy,enjoy
136,bloom,bloom
137,wither,wither
138,away,away
139,condemn,condemn
