,word,lemma
0,There,there
1,occasions,occas
2,Hallmark,hallmark
3,appropriate,appropri
4,card,card
5,give,give
6,another,anoth
7,human,human
8,expresses,express
9,proper,proper
10,sentiment,sentiment
11,friend,friend
12,laid,laid
13,work,work
14,second,second
15,time,time
16,three,three
17,years,year
18,woman,woman
19,choses,chose
20,abortion,abort
21,struggles,struggl
22,decision,decis
23,rest,rest
24,life,life
25,man,man
26,diagnosed,diagnos
27,HIV,hiv
28,forced,forc
29,reconcile,reconcil
30,fact,fact
31,dying,die
32,co,co
33,worker,worker
34,Nancy,nanci
35,cancer,cancer
36,spent,spent
37,last,last
38,battling,battl
39,disease,diseas
40,Last,last
41,week,week
42,I,I
43,discovered,discov
44,doctor,doctor
45,found,found
46,four,four
47,tumors,tumor
48,brain,brain
49,chances,chanc
50,living,live
51,see,see
52,year,year
53,slim,slim
54,struggling,struggl
55,injustice,injustic
56,revelation,revel
57,It,It
58,times,time
59,like,like
60,cause,caus
61,question,question
62,Godde,godd
63,purpose,purpos
64,people,peopl
65,Is,Is
66,kind,kind
67,action,action
68,definition,definit
69,mercy,merci
70,right,right
71,individual,individu
72,never,never
73,anything,anyth
74,wonderful,wonder
75,workers,worker
76,friends,friend
77,suffer,suffer
78,manner,manner
79,How,how
80,person,person
81,live,live
82,remainder,remaind
83,knowing,know
84,rotation,rotat
85,sun,sun
86,one,one
87,day,day
88,closer,closer
89,leaving,leav
90,behind,behind
91,ever,ever
92,known,known
93,Sometimes,sometim
94,simply,simpli
95,words,word
96,moment,moment
97,describe,describ
98,shock,shock
99,feel,feel
100,learning,learn
101,longer,longer
102,grace,grace
103,smile,smile
104,sadness,sad
105,frustration,frustrat
106,anger,anger
107,felt,felt
108,good,good
109,carry,carri
110,unbearable,unbear
111,burden,burden
112,dregs,dreg
113,humanity,human
114,walk,walk
115,world,world
116,consequences,consequ
117,actions,action
118,This,thi
119,hardest,hardest
120,part,part
121,faith,faith
122,theology,theolog
123,adhere,adher
124,daily,daili
125,practice,practic
126,rituals,ritual
127,religion,religion
128,need,need
129,keep,keep
130,hand,hand
131,tight,tight
132,around,around
133,tenuous,tenuou
134,thread,thread
135,hope,hope
136,The,the
137,difficult,difficult
138,thing,thing
139,entire,entir
140,tries,tri
141,pull,pull
142,away,away
