,word,stem
0,dodgeball,dodgebal
1,tournament,tournament
2,7,7
3,6th,6th
4,place,place
5,27,27
6,capone,capon
7,went,went
8,mom,mom
9,dads,dad
10,hung,hung
11,chad,chad
12,lyndsey,lyndsey
13,battle,battl
14,bands,band
15,boring,bore
16,played,play
17,football,footbal
18,beach,beach
19,strangers,stranger
20,back,back
21,parents,parent
22,house,hous
23,sat,sat
24,minute,minut
25,around,around
26,10,10
27,pm,pm
28,came,came
29,home,home
30,drama,drama
31,waiting,wait
32,dealt,dealt
33,talked,talk
34,lynn,lynn
35,awhile,awhil
36,alice,alic
37,mike,mike
38,called,call
39,3,3
40,00,00
41,go,go
42,pick,pick
43,drunk,drunk
44,ass,ass
45,4,4
46,30,30
47,going,go
48,sleep,sleep
49,pretty,pretti
50,sure,sure
51,forgetting,forget
52,anything,anyth
53,latah,latah
