,word,stem
0,urlLink,urllink
1,Alabamians,alabamian
2,fear,fear
3,chemical,chemic
4,disaster,disast
5,In,In
6,Anniston,anniston
7,cities,citi
8,towns,town
9,nearby,nearbi
10,people,peopl
11,talk,talk
12,lot,lot
13,plume,plume
14,accidentally,accident
15,released,releas
16,toxic,toxic
17,cloud,cloud
18,fast,fast
19,might,might
20,move,move
21,homes,home
22,schools,school
23,The,the
24,mood,mood
25,hovers,hover
26,paranoia,paranoia
27,imminent,immin
28,panic,panic
29,giving,give
30,city,citi
31,pending,pend
32,doom,doom
33,feel,feel
34,old,old
35,Twilight,twilight
36,Zone,zone
37,episode,episod
38,eerie,eeri
39,preview,preview
40,life,life
41,like,like
42,future,futur
43,attack,attack
44,terrorists,terrorist
45,live,live
46,within,within
47,6,6
48,miles,mile
49,incinerator,inciner
50,issued,issu
51,protective,protect
52,plastic,plastic
53,hoods,hood
54,portable,portabl
55,air,air
56,filters,filter
57,duct,duct
58,tape,tape
59,told,told
60,prepare,prepar
61,safe,safe
62,room,room
