,word,lemma
0,Current,current
1,Phase,phase
2,Balsamic,balsam
3,Sagittarius,sagittariu
4,Tuesday,tuesday
5,12,12
6,07,07
7,AM,AM
8,PST,pst
9,Jupiter,jupit
10,23,23
11,Saturday,saturday
12,This,thi
13,Dark,dark
14,Moon,moon
15,NO,NO
16,MAGICK,magick
17,IS,IS
18,TO,TO
19,BE,BE
20,DONE,done
21,It,It
22,transition,transit
23,death,death
24,old,old
25,rebirth,rebirth
26,new,new
27,time,time
28,draw,draw
29,back,back
30,reorganization,reorgan
31,reflection,reflect
32,The,the
33,study,studi
34,good,good
35,help,help
36,addictions,addict
37,change,chang
38,divorce,divorc
39,removal,remov
40,separation,separ
41,enemies,enemi
42,justice,justic
43,obstacles,obstacl
44,quarrels,quarrel
45,stop,stop
46,stalkers,stalker
47,theft,theft
48,About,about
49,Keyword,keyword
50,I,I
51,aspire,aspir
52,ruled,rule
53,fire,fire
54,sign,sign
55,mutable,mutabl
56,masculine,masculin
57,rules,rule
58,thighs,thigh
59,hips,hip
60,buttocks,buttock
61,inspiring,inspir
62,jovial,jovial
63,lucky,lucki
64,encourages,encourag
65,flights,flight
66,imagination,imagin
67,religion,religion
68,active,activ
69,frank,frank
70,spiritual,spiritu
71,philosopher,philosoph
72,higher,higher
73,minded,mind
74,education,educ
75,always,alway
76,searching,search
77,energy,energi
78,adaptable,adapt
79,Magick,magick
80,laws,law
81,long,long
82,distance,distanc
83,travel,travel
84,metaphysical,metaphys
85,Source,sourc
86,urlLink,urllink
87,Cycles,cycl
88,Phases,phase
