,word,lemma
0,I,I
1,posted,post
2,soon,soon
3,woke,woke
4,morning,morn
5,never,never
6,seem,seem
7,get,get
8,going,go
9,1,1
10,5,5
11,hours,hour
12,wake,wake
13,Unless,unless
14,late,late
15,kill,kill
16,every,everi
17,Granted,grant
18,consider,consid
19,drive,drive
20,work,work
21,killed,kill
22,time,time
23,simply,simpli
24,nowhere,nowher
25,near,near
26,fully,fulli
27,awake,awak
28,thus,thu
29,instinct,instinct
30,Listening,listen
31,commercials,commerci
32,entire,entir
33,way,way
34,uncommon,uncommon
35,paying,pay
36,attention,attent
37,whatsoever,whatsoev
38,Anyway,anyway
39,post,post
40,The,the
41,remembered,rememb
42,dream,dream
43,last,last
44,night,night
45,consisted,consist
46,sort,sort
47,party,parti
48,It,It
49,possibly,possibl
50,general,gener
51,believe,believ
52,since,sinc
53,given,given
54,car,car
55,Audi,audi
56,TT,TT
57,least,least
58,shell,shell
59,one,one
60,Someone,someon
61,said,said
62,rest,rest
63,would,would
64,next,next
65,week,week
66,Odd,odd
67,choice,choic
68,wanted,want
69,interesting,interest
70,gag,gag
71,gift,gift
72,Basically,basic
73,someone,someon
74,took,took
75,prized,prize
76,possesions,posses
77,curiously,curious
78,included,includ
79,house,hous
80,shrunk,shrunk
81,locked,lock
82,glass,glass
83,case,case
84,everyone,everyon
85,look,look
86,All,all
87,throughout,throughout
88,noticed,notic
89,Once,onc
90,left,left
91,finally,final
92,revealed,reveal
93,course,cours
94,tried,tri
95,pry,pri
96,open,open
97,retreive,retreiv
98,things,thing
99,long,long
100,probably,probabl
101,12,12
102,feet,feet
103,3,3
104,wide,wide
105,high,high
106,segments,segment
107,sealed,seal
108,door,door
109,After,after
110,attempting,attempt
111,segment,segment
112,contained,contain
113,looked,look
114,like,like
115,piece,piec
116,yellow,yellow
117,paper,paper
118,This,thi
119,opened,open
120,flew,flew
121,miniature,miniatur
122,fruit,fruit
123,fly,fli
124,sized,size
125,bees,bee
126,allergic,allerg
127,phobic,phobic
128,fan,fan
129,For,for
130,reason,reason
131,mind,mind
132,told,told
133,ex,ex
134,girlfriend,girlfriend
135,Emily,emili
136,done,done
137,Made,made
138,sense,sens
