,word,lemma
0,urlLink,urllink
1,aglet,aglet
2,The,the
3,American,american
4,Heritage,heritag
5,Dictionary,dictionari
6,English,english
7,Language,languag
8,Fourth,fourth
9,Edition,edit
10,2000,2000
11,Aglet,aglet
12,SYLLABICATION,syllab
13,PRONUNCIATION,pronunci
14,glt,glt
15,NOUN,noun
16,1,1
17,A,A
18,tag,tag
19,sheath,sheath
20,plastic,plastic
21,end,end
22,lace,lace
23,cord,cord
24,ribbon,ribbon
25,facilitate,facilit
26,passing,pass
27,eyelet,eyelet
28,holes,hole
29,2,2
30,similar,similar
31,device,devic
32,used,use
33,ornament,ornament
34,ETYMOLOGY,etymolog
35,Middle,middl
36,Old,old
37,French,french
38,aguillette,aguillett
39,diminutive,diminut
40,aguille,aguil
41,needle,needl
42,Vulgar,vulgar
43,Latin,latin
44,accula,accula
45,Late,late
46,acucula,acucula
47,acus,acu
48,See,see
49,ak,ak
50,Appendix,appendix
51,I,I
