,word,lemma
0,urlLink,urllink
1,The,the
2,nuclear,nuclear
3,merit,merit
4,badge,badg
5,And,and
6,ingenuity,ingenu
7,supplemental,supplement
8,information,inform
9,letters,letter
10,Nuclear,nuclear
11,Regulatory,regulatori
12,Commission,commiss
13,17,17
14,year,year
15,old,old
16,David,david
17,gathered,gather
18,refined,refin
19,mostly,mostli
20,household,household
21,products,product
22,enough,enough
23,radioactive,radioact
24,material,materi
25,make,make
26,crude,crude
27,breeder,breeder
28,reactor,reactor
29,backyard,backyard
