,word,stem
0,urlLink,urllink
1,U,U
2,S,S
3,Diplomat,diplomat
4,Letter,letter
5,Resignation,resign
6,I,I
7,writing,write
8,submit,submit
9,resignation,resign
10,Foreign,foreign
11,Service,servic
12,United,unit
13,States,state
14,position,posit
15,Political,polit
16,Counselor,counselor
17,Embassy,embassi
18,Athens,athen
19,effective,effect
20,March,march
21,7,7
22,heavy,heavi
23,heart,heart
24,Administration,administr
25,possible,possibl
26,believe,believ
27,upholding,uphold
28,policies,polici
29,president,presid
30,also,also
31,interests,interest
32,American,american
33,people,peopl
34,world,world
35,longer,longer
36,via,via
