,word,lemma
0,urlLink,urllink
1,Lethal,lethal
2,Russian,russian
3,Gas,ga
4,Is,Is
5,Opiate,opiat
6,The,the
7,mysterious,mysteri
8,gas,ga
9,forces,forc
10,pumped,pump
11,theater,theater
12,end,end
13,hostage,hostag
14,crisis,crisi
15,opiate,opiat
16,chemical,chemic
17,related,relat
18,morphine,morphin
19,Pentagon,pentagon
20,officials,offici
21,said,said
22,Monday,monday
23,Bush,bush
24,administration,administr
25,meanwhile,meanwhil
26,refused,refus
27,criticize,critic
28,special,special
29,using,use
30,killed,kill
31,116,116
32,hostages,hostag
33,well,well
34,takers,taker
35,may,may
36,secret,secret
37,crowd,crowd
38,control,control
39,weapon,weapon
40,Weapons,weapon
41,experts,expert
42,suggested,suggest
43,1950s,1950
44,called,call
45,3,3
46,quinuclidinyl,quinuclidinyl
47,benzilate,benzil
48,BZ,BZ
49,used,use
50,This,thi
51,causes,caus
52,disorientation,disorient
53,hallucinations,hallucin
54,tested,test
55,US,US
56,servicemen,servicemen
57,1960s,1960
58,Affected,affect
59,allowed,allow
60,leave,leav
61,hospital,hospit
62,relatives,rel
63,cannot,cannot
64,visit,visit
65,possibly,possibl
66,prevent,prevent
67,blood,blood
68,samples,sampl
69,taken,taken
70,would,would
71,reveal,reveal
72,identity,ident
73,movie,movi
74,Jacob,jacob
75,Ladder,ladder
76,supposedly,supposedli
77,based,base
78,experiments,experi
79,unknowing,unknow
80,soldiers,soldier
81,caused,caus
82,go,go
83,homicidal,homicid
84,rage,rage
85,In,In
86,word,word
87,bullshit,bullshit
88,As,As
89,stated,state
90,poisoning,poison
91,regress,regress
92,become,becom
93,apathethic,apatheth
94,killing,kill
95,machines,machin
96,No,No
97,More,more
98,GI,GI
99,Guinea,guinea
100,Pigs,pig
101,Under,under
102,congressional,congression
103,prodding,prod
104,Defense,defens
105,Department,depart
106,October,octob
107,reversed,revers
108,four,four
109,decades,decad
110,denials,denial
111,regarding,regard
112,nerve,nerv
113,toxic,toxic
114,material,materi
115,testing,test
116,Among,among
117,admissions,admiss
118,Hallucinogenic,hallucinogen
119,chemicals,chemic
120,unsuspecting,unsuspect
121,A,A
122,benzilic,benzil
123,acid,acid
124,derivative,deriv
125,known,known
126,cause,caus
127,confusion,confus
128,sprayed,spray
129,jungle,jungl
130,canopy,canopi
131,near,near
132,Hilo,hilo
133,Hawaii,hawaii
134,two,two
135,separate,separ
136,series,seri
137,tests,test
