,word,lemma
0,stare,stare
1,eyes,eye
2,scared,scare
3,see,see
4,whats,what
5,inside,insid
6,lie,lie
7,awake,awak
8,staring,stare
9,ceiling,ceil
10,wondering,wonder
11,keeping,keep
12,healing,heal
13,much,much
14,want,want
15,grow,grow
16,strong,strong
17,lets,let
18,keep,keep
19,slow,slow
20,still,still
21,friends,friend
22,know,know
23,beginning,begin
24,pretend,pretend
25,bridge,bridg
26,companion,companion
27,crossed,cross
28,friendship,friendship
29,remains,remain
30,risk,risk
31,loss,loss
32,wonderful,wonder
33,filled,fill
34,fun,fun
35,relationship,relationship
36,might,might
37,run,run
38,im,im
39,feel,feel
40,best,best
41,stay,stay
42,way,way
43,guaranteed,guarante
44,end,end
45,completely,complet
46,cant,cant
47,please,pleas
48,try,tri
49,selfish,selfish
50,friend,friend
51,need,need
52,time,time
53,find,find
54,mine,mine
55,perfect,perfect
56,beautiful,beauti
57,ways,way
58,totally,total
59,enjoy,enjoy
60,company,compani
61,every,everi
62,one,one
63,days,day
64,yet,yet
65,loose,loos
66,fragile,fragil
67,space,space
68,reflect,reflect
69,unwind,unwind
70,rare,rare
71,special,special
72,right,right
