,word,stem
0,So,So
1,I,I
2,finally,final
3,moved,move
4,214,214
5,N,N
6,Thayer,thayer
7,Penthouse,penthous
8,C,C
9,last,last
10,night,night
11,make,make
12,three,three
13,car,car
14,loads,load
15,back,back
16,parents,parent
17,house,hous
18,Livonia,livonia
19,one,one
20,truck,truck
21,load,load
22,Matt,matt
23,place,place
24,Ann,ann
25,Arbor,arbor
26,everything,everyth
27,definitely,definit
28,need,need
29,sort,sort
30,crap,crap
31,sell,sell
32,give,give
33,away,away
34,worried,worri
35,getting,get
36,packed,pack
37,room,room
38,missed,miss
39,important,import
40,item,item
41,stashed,stash
42,downstairs,downstair
43,laptop,laptop
44,Luckily,luckili
45,grabbed,grab
