,word,lemma
0,Current,current
1,Phase,phase
2,Last,last
3,Quarter,quarter
4,Taurus,tauru
5,The,the
6,moon,moon
7,remain,remain
8,phase,phase
9,Monday,monday
10,move,move
11,Gemini,gemini
12,fall,fall
13,stage,stage
14,growth,growth
15,cycle,cycl
16,needs,need
17,occur,occur
18,seeds,seed
19,spread,spread
20,In,In
21,desire,desir
22,explore,explor
23,principles,principl
24,working,work
25,assess,assess
26,foundation,foundat
27,pushing,push
28,ahead,ahead
29,Traits,trait
30,Responsible,respons
31,steadfast,steadfast
32,personality,person
33,deep,deep
34,appreciation,appreci
35,finer,finer
36,aspects,aspect
37,life,life
38,Sources,sourc
39,WomenInfoOnline,womeninfoonlin
40,Moon,moon
41,Oracle,oracl
