,word,stem
0,breathe,breath
1,blow,blow
2,back,back
3,watch,watch
4,smoke,smoke
5,come,come
6,floating,float
7,mouth,mouth
8,lean,lean
9,head,head
10,close,close
11,eyes,eye
12,rest,rest
13,body,bodi
14,couch,couch
15,begin,begin
16,thoughts,thought
17,survived,surviv
18,im,im
19,still,still
20,alive,aliv
21,dont,dont
22,know,know
23,happened,happen
24,really,realli
25,realize,realiz
26,feel,feel
27,pain,pain
28,think,think
29,vain,vain
30,memory,memori
31,name,name
32,abandoned,abandon
33,left,left
34,alone,alon
35,rot,rot
36,wish,wish
37,glad,glad
38,miss,miss
39,bad,bad
40,wouldnt,wouldnt
41,take,take
42,cause,caus
43,would,would
44,search,search
45,another,anoth
46,treasure,treasur
47,ever,ever
48,bring,bring
49,pleasure,pleasur
50,pick,pick
51,leaning,lean
52,open,open
53,put,put
54,cigerette,cigerett
55,ease,eas
56,mind,mind
57,finally,final
58,relaxed,relax
59,first,first
60,fucking,fuck
61,time,time
62,realized,realiz
63,surviving,surviv
64,proof,proof
65,felt,felt
66,need,need
67,write,write
68,tonight,tonight
69,little,littl
70,sappy,sappi
71,thats,that
72,alright,alright
73,help,help
74,share,share
75,everyone,everyon
76,happy,happi
