,word,stem
0,One,one
1,coworkers,cowork
2,really,realli
3,home,home
4,automation,autom
5,He,He
6,showed,show
7,entire,entir
8,house,hous
9,controllable,control
10,web,web
11,It,It
12,even,even
13,keeps,keep
14,logs,log
15,activity,activ
16,A,A
17,lot,lot
18,geeks,geek
19,worried,worri
20,uptime,uptim
21,servers,server
22,His,hi
23,whole,whole
24,list,list
25,uptimes,uptim
26,Living,live
27,Room,room
28,Lamp,lamp
29,1,1
30,In,In
31,OFF,off
32,state,state
33,day,day
34,13,13
35,hours,hour
36,5,5
37,minutes,minut
38,36,36
39,seconds,second
40,tell,tell
41,garage,garag
42,door,door
43,open,open
44,called,call
45,long,long
46,talked,talk
47,temperature,temperatur
48,room,room
49,etc,etc
50,uses,use
51,urlLink,urllink
52,HomeSeer,homes
53,software,softwar
54,products,product
55,smarthome,smarthom
56,com,com
57,You,you
58,know,know
59,damned,damn
60,X10,x10
61,pop,pop
62,ads,ad
63,Well,well
64,turns,turn
65,actually,actual
66,protocol,protocol
67,one,one
68,buys,buy
69,official,offici
70,company,compani
71,Back,back
72,bit,bit
73,Combine,combin
74,always,alway
75,DSL,dsl
76,connection,connect
77,weak,weak
78,password,password
79,someone,someon
80,hack,hack
81,Tip,tip
82,use,use
83,first,first
84,name,name
85,username,usernam
86,single,singl
87,repeating,repeat
88,character,charact
