,frequency
urlLink,1
CANCER,1
LUNAR,1
CYCLE,1
by,3
Maya,1
del,1
Mar,1
July,1
17,1
August,1
16,1
During,1
the,44
passage,1
of,24
sun,1
through,4
Cancer,11
we,13
are,7
extraordinarily,1
open,1
to,26
our,14
inner,4
selves,1
own,4
depths,3
connections,2
with,4
universe,1
The,8
vulnerability,1
this,2
state,1
increases,1
need,3
for,7
security,1
and,22
find,3
ourselves,4
attending,1
those,3
aspects,1
lives,2
which,11
center,2
in,12
hearthour,1
child,2
family,1
domestic,1
homes,1
businessesthose,1
things,1
relate,1
creating,1
a,4
stable,1
base,1
situations,1
safety,1
comfort,2
Sun,1
enters,1
sign,1
at,6
Summer,1
Solstice,1
This,1
is,16
longest,1
day,1
year,1
northern,1
hemisphere,1
At,1
that,6
moment,1
days,1
begin,2
shorten,1
night,2
force,1
takes,1
over,1
six,1
month,1
journey,1
gradually,1
embracing,1
darkness,2
climaxes,1
winter,1
solstice,1
on,1
December,1
21,1
Like,1
she,1
introduces,1
us,2
forces,1
mysterious,1
They,1
ruled,1
Moon,1
Goddess,1
Night,1
who,2
brings,1
her,1
waxing,1
waning,1
lanterns,1
guide,1
dark,1
murky,1
unconscious,1
watery,1
feeling,1
In,2
Gemini,2
made,1
every,1
passing,1
event,1
as,4
restlessly,1
kept,1
motion,1
learning,1
about,2
world,3
exploring,1
Now,1
it,3
time,3
turn,1
within,5
learn,1
what,1
nurture,1
create,1
safe,1
home,2
subconscious,1
real,1
staging,1
ground,1
life,3
must,4
develop,1
lines,1
support,1
anchor,1
its,5
vastness,1
while,1
same,1
maintaining,1
fluid,2
passageways,1
growth,4
change,1
movement,1
new,1
levels,1
Aries,1
brought,1
seed,2
spirit,1
earth,1
Taurus,1
multiplied,1
seeds,1
air,1
swept,1
them,2
up,1
disperse,1
now,1
each,1
will,1
proper,1
spot,1
put,1
down,1
strong,2
roots,1
It,5
most,1
appropriate,1
plant,1
gardens,1
moon,3
rules,3
fluctuates,1
monthly,1
cycle,1
also,1
connected,1
daily,1
fluctuations,1
tidal,1
waters,1
throughout,1
Underlying,1
fluctuation,1
may,1
seem,1
capricious,1
if,1
dont,1
pay,1
attention,1
lifes,1
rhythms,2
there,1
regular,1
cycles,1
predictability,2
energy,1
similarly,1
fluctuating,1
movementgoing,1
deep,2
sources,1
then,1
moving,1
out,1
express,1
ever,1
shifting,1
do,1
ocean,1
currents,1
But,1
like,1
has,1
accountable,1
containers,1
all,1
kinds,1
including,1
womb,1
where,2
young,1
nourished,2
families,1
gestation,1
vulnerable,2
when,1
an,2
embryo,1
being,1
formed,1
layers,1
protection,1
associated,1
bodies,1
such,1
lakes,1
amniotic,1
sacs,1
knows,3
water,1
symbolizes,1
emotions,1
astrology,1
essential,1
matrix,1
feelings,1
tender,1
be,3
protected,3
just,1
growing,1
fetus,1
intimately,1
because,2
carries,1
process,2
itself,1
And,1
too,1
attended,1
so,1
fledgling,1
healthy,1
Sabian,1
Symbol,1
26,1
GUESTS,1
ARE,1
READING,1
IN,1
THE,1
LIBRARY,1
OF,2
A,1
LUXURIOUS,1
HOME,1
transference,1
social,2
privilege,1
level,2
intellectual,1
enjoyment,1
We,1
see,1
concretization,1
cultural,1
excellence,1
wealth,2
individuals,2
can,1
exercise,1
their,1
developmental,1
capacities,1
individualized,1
library,1
belongs,1
private,1
residence,1
luxury,1
implies,1
concentration,1
upon,1
acquisition,1
Maintaining,1
CLASS,1
STANDARDS,1
INFORMATION,1
What,1
stake,1
here,1
conform,1
requirements,1
ones,1
status,1
