,frequency
urlLink,1
Biodiversity,1
Shrinks,1
as,2
Farm,1
Breeds,1
Die,1
Out,1
Over,1
the,4
past,1
15,1
years,1
300,1
out,1
of,5
6,1
000,1
breeds,2
farm,2
animal,3
identified,1
by,1
Rome,1
based,1
U,1
N,1
Food,1
and,3
Agriculture,1
Organization,1
news,1
web,1
sites,1
FAO,2
have,1
become,1
extinct,1
Latest,1
information,1
suggests,1
that,1
30,1
percent,1
world,1
s,3
are,1
at,1
risk,1
disappearing,1
their,2
valuable,1
traits,1
such,1
ability,1
to,2
adapt,1
harsh,1
conditions,1
disease,1
drought,1
poor,1
quality,1
feed,1
could,1
be,1
lost,1
too,1
Once,1
you,1
lose,1
a,1
genetic,3
resource,1
it,1
gone,1
forever,1
said,1
Ricardo,1
Cardellino,1
senior,1
officer,1
for,1
resources,2
We,1
don,1
t,1
know,1
what,1
we,1
will,1
need,1
in,2
future,1
terms,1
