,frequency
urlLink,1
Making,1
Handmade,1
Paper,8
in,4
10,2
easy,1
steps,2
Simple,1
Recipe,1
Many,1
types,2
of,15
paper,18
that,2
can,6
be,7
used,3
include,1
Computer,1
unprinted,1
Newspaper,1
If,5
you,7
want,1
a,9
grayish,1
colored,1
Magazines,1
Egg,1
Cartons,1
Old,1
Cards,1
For,4
heavier,1
Toilet,1
Bags,1
Non,1
Waxed,1
Boxes,1
Pre,1
soak,1
warm,2
water,9
Office,1
Tissue,1
finer,1
Typing,1
Napkins,1
Construction,1
Supplies,1
ll,1
need,1
Sponge,1
Window,1
Screening,1
mold,9
Wood,1
Frame,1
old,2
picture,1
frame,4
too,2
deckle,1
Plastic,1
Basin,1
Tub,1
Large,1
enough,2
to,14
totally,1
immerse,1
Blender,1
Food,1
Processor,1
making,1
pulp,9
White,1
Felt,1
or,6
Flannel,1
Fabric,1
Staples,1
Tacks,1
tacking,1
screen,4
on,10
Liquid,1
starch,4
optional,1
Instructions,1
1,1
Select,1
the,55
pieces,1
recycled,1
You,2
even,2
mix,1
different,1
create,1
your,1
own,1
unique,1
2,2
Rip,1
into,6
small,1
bits,1
and,10
place,3
blender,4
about,2
half,2
full,1
Fill,2
with,3
Run,1
slowly,2
at,2
first,1
then,2
increase,1
speed,1
until,4
looks,2
smooth,1
well,1
blended,1
30,1
40,1
seconds,1
Check,1
no,1
flakes,1
remain,2
there,1
are,1
blend,1
longer,1
3,2
The,3
next,1
step,1
is,9
make,2
this,3
case,1
made,1
simply,1
by,2
stretching,1
fiberglass,1
plain,1
door,1
window,1
over,1
wooden,1
stapling,1
it,8
It,2
should,3
as,4
tight,1
possible,2
4,1
basin,1
way,1
Add,1
loads,1
more,2
add,4
thicker,1
finished,1
will,1
Stir,2
mixture,2
5,1
Now,2
time,1
liquid,2
for,2
sizing,1
This,1
not,2
necessary,1
but,1
if,1
going,1
writing,1
some,2
helps,1
prevent,1
inks,1
from,4
soaking,1
fibers,1
teaspoons,1
Place,1
level,2
out,6
while,1
submerged,1
Gently,2
wiggle,1
side,3
top,2
6,1
Slowly,1
lift,2
up,1
above,2
Wait,1
most,1
has,1
drained,1
new,1
sheet,4
very,1
thick,1
remove,1
tub,2
thin,1
stir,1
again,1
7,1
When,2
stops,1
dripping,1
gently,3
one,2
edge,2
fabric,7
square,4
felt,1
flannel,1
ease,1
down,1
flat,2
directly,1
Use,2
sponge,2
press,4
much,1
Wring,1
excess,1
back,1
large,1
plastic,1
8,1
comes,1
tricky,1
part,1
Hold,1
wet,1
sticks,1
may,1
have,3
pulled,1
fast,1
pressed,1
takes,1
little,1
practice,1
any,1
bubbles,1
loose,1
edges,1
point,1
9,1
Repeat,1
stack,4
squares,1
cookie,2
Save,1
cover,1
last,1
piece,1
another,1
remaining,1
do,1
outside,1
bathtub,1
mess,1
After,1
separate,1
sheets,2
They,1
dried,2
hanging,1
clothesline,1
laying,1
them,2
newspaper,1
they,1
peel,1
off,1
voila,1
