,frequency
urlLink,1
You,9
Create,1
Your,6
World,1
This,5
chapter,3
excerpt,1
is,28
from,5
the,64
book,3
Hermes,3
Reality,4
Creator,3
I,4
It,2
copyright,3
1999,1
2003,1
by,4
Trismegistus,1
Please,2
follow,1
link,1
for,7
additional,1
information,1
Or,1
go,1
to,49
one,5
of,36
following,1
links,1
final,1
version,2
copies,1
or,3
Books,1
Supplies,1
http,2
www,2
wisdomsdoor,1
com,2
realitycreatorbooks,1
Note,1
an,8
exact,1
copy,1
printed,1
think,3
therefore,1
am,1
create,7
your,48
world,17
No,2
other,3
concept,1
possesses,1
power,17
that,29
this,3
idea,1
does,4
Think,1
about,2
it,13
The,1
change,4
rests,1
within,5
yourself,3
mind,8
Thought,2
creation,8
a,33
fact,1
reality,16
all,4
realities,1
physical,1
however,1
would,3
often,2
have,6
you,79
believe,2
otherwise,1
When,3
fate,2
in,22
hands,2
people,1
and,34
things,5
are,3
beyond,1
control,16
lose,1
fundamental,1
given,4
make,5
much,3
easier,1
others,3
manipulate,1
into,2
what,5
they,2
want,5
instead,1
changing,3
Remember,1
right,3
own,4
That,1
was,1
gift,2
divine,3
powers,2
we,3
might,1
add,1
who,1
cherish,1
themselves,1
They,1
not,6
relinquishing,2
their,1
self,3
neither,1
should,1
Except,2
every,1
time,4
feel,2
particular,2
situation,4
out,1
then,2
doing,2
ability,3
To,2
reclaim,1
back,2
creative,1
involves,1
taking,1
two,2
steps,1
belief,4
learning,1
how,16
consciousness,15
possess,1
Doing,1
both,1
will,18
take,5
However,2
sooner,2
begin,2
reap,1
benefits,1
deliberate,3
must,4
shift,1
live,3
cant,1
can,15
Along,1
with,2
new,3
come,2
understand,5
high,1
tech,1
controlling,4
device,3
seek,1
tool,1
enable,3
shape,1
Learning,1
next,3
step,3
process,1
Good,1
comes,1
without,1
An,1
uncontrolled,2
be,13
like,4
wild,5
untamed,4
animal,5
gets,1
driven,1
many,2
sources,1
do,3
emotions,3
needs,3
desires,1
All,1
these,3
factors,1
play,1
part,3
directing,1
toward,2
state,1
roams,1
freely,1
beast,5
factor,2
overwhelms,1
becomes,2
director,1
beasts,1
haphazard,1
direction,2
avoid,1
consciousnesss,1
driving,1
forces,1
tamed,2
shown,1
work,3
together,2
obtain,1
each,1
wants,1
Now,2
help,3
our,1
point,1
lets,2
few,2
moments,1
show,3
common,1
patterns,1
indicate,1
Does,1
wander,1
regularly,1
jumping,1
topic,2
In,1
words,1
if,4
counted,1
amount,1
dwelled,1
on,10
during,1
hour,2
number,1
above,2
five,3
items,2
Anything,1
period,1
points,1
wandering,2
Mind,1
more,3
subtle,1
ways,2
undermine,1
sure,2
sign,2
makings,1
Do,3
continually,1
look,1
negative,2
side,2
A,2
outlook,1
life,3
Emotions,1
when,3
used,1
properly,2
good,2
motivator,1
creating,4
allow,1
free,1
reign,1
beastly,1
them,1
takes,1
over,1
Emotional,1
runaway,1
most,1
destructive,1
form,1
another,3
strong,1
indicator,1
mentally,1
drained,1
Continual,1
mental,2
fatigue,1
indication,1
poor,2
inner,11
regulation,1
With,2
inadequate,1
expect,2
anything,1
everything,1
If,2
lack,1
strength,1
necessary,1
needed,1
changes,2
going,2
Poor,1
management,1
way,3
defeating,1
yet,1
example,1
something,1
savage,1
consciously,1
mechanics,1
behind,1
thought,1
Not,1
knowing,1
operates,1
especially,1
greatly,1
hinder,1
use,2
computer,1
no,3
havent,1
clue,1
operate,2
same,1
outer,2
devices,2
Otherwise,1
youll,1
searching,1
food,1
operating,3
instinct,2
alone,2
While,1
may,3
eat,2
well,5
at,4
some,3
days,1
So,1
dont,1
very,1
primitive,1
level,2
Im,1
answered,1
yes,2
questions,1
Answering,1
misfit,1
just,1
makes,1
unlearned,2
Being,1
its,1
job,2
inefficient,1
waste,1
personal,1
resources,1
Because,1
fast,1
necessity,1
learn,3
tame,1
so,1
best,1
controlled,1
happen,1
For,1
thing,1
nothing,1
unpleasant,1
surprise,1
need,3
There,1
lurking,1
ugliness,2
spring,1
up,1
last,1
minute,1
get,2
aware,3
advance,1
because,2
longer,1
unchartered,1
territory,1
fully,1
contents,1
any,1
Plus,1
why,1
react,1
certain,2
situations,1
awkward,1
unwanted,1
unusual,1
arises,1
act,1
move,2
desirable,1
master,1
helmsman,1
destiny,1
statement,1
true,1
Take,1
first,2
second,2
Recognize,1
least,1
little,1
Youve,1
been,1
years,1
since,1
were,1
born,1
before,1
Then,1
those,1
tools,2
greatest,1
possession,1
Worksheet,1
Notes,1
On,1
page,1
worksheet,1
questionnaire,3
designed,2
present,2
fill,1
real,1
reveal,1
itself,1
after,1
youve,1
finished,1
course,1
retake,1
test,2
score,1
progressed,1
farther,1
Creating,1
Game,1
Each,1
question,1
alert,1
different,1
area,1
skill,1
Question,5
shows,5
positively,1
lower,1
base,1
instincts,1
three,1
keep,2
focused,1
moment,1
four,1
regulate,1
energy,1
easily,1
coerced,1
After,1
but,1
areas,1
As,1
pay,1
extra,1
attention,1
section,1
