,frequency
THE,1
MOON,1
WAS,1
STILL,1
UP,1
Anger,1
and,2
pain,1
I,1
can,1
not,2
understand,1
because,1
they,1
are,3
so,1
far,1
underneath,1
your,1
skin,1
even,2
poetry,1
does,1
release,1
from,1
you,3
their,1
rewards,1
You,1
compete,1
against,2
the,10
music,1
played,1
to,3
drown,1
out,1
on,2
purpose,1
as,1
though,2
guitar,1
light,1
could,1
flood,1
landscape,1
yesterday,1
bright,1
or,2
for,1
pieces,1
of,5
puzzle,1
glued,1
cardboard,1
signify,1
an,1
end,1
Struggle,1
is,1
synthesized,1
into,1
equalizing,1
waves,1
water,1
washing,1
over,2
a,1
brand,1
new,1
day,1
lighthouse,1
again,1
rocky,1
shores,1
Memory,1
unlatches,1
paper,1
petroglyphs,1
at,1
exactly,1
right,1
time,1
words,1
too,1
faint,1
hear,1
lyrics,1
Van,1
Morrison,1
possibility,1
being,1
completely,1
wrong,1
about,1
all,1
it,1
