,frequency
I,25
COME,1
TO,1
THE,1
DESERT,1
come,9
to,32
the,36
desert,12
find,10
my,18
past,5
reconnect,1
with,4
roots,1
buried,1
in,13
hard,2
soil,1
played,1
on,4
childhood,1
Creosote,1
smells,1
foretelling,1
distant,1
rain,1
heat,1
evaporates,1
before,4
landing,1
branches,1
of,9
heart,1
dried,1
like,12
cactus,1
bones,1
asking,1
acceptance,1
from,2
this,4
earth,1
or,2
these,6
Indian,1
eyes,3
Mexican,1
smiles,1
who,5
glance,1
over,2
me,6
forgiveness,1
is,3
all,1
can,1
earn,1
here,1
under,1
white,9
skin,7
White,1
klan,1
robes,1
opened,1
wide,1
lies,1
told,4
for,5
victories,1
never,1
won,1
justice,1
at,6
National,1
Atomic,1
Museum,1
and,13
learn,1
about,1
Nobel,1
scientists,1
mushroom,1
cloud,1
mine,4
am,7
demanding,1
know,1
half,1
life,1
truth,2
Pueblo,1
museum,2
plaques,1
defining,1
19,1
tribes,1
each,1
a,6
paragraph,1
describing,1
their,3
survival,1
among,2
greed,1
conquerors,2
using,1
God,1
as,3
weapon,1
people,2
Hate,1
Intolerance,1
but,3
gates,1
are,1
closed,1
guarded,1
by,1
silent,1
kachinas,1
bright,1
bold,1
not,6
purpose,1
poetry,1
reading,1
revealing,2
injustices,1
lost,1
identities,1
boiled,1
down,1
melting,1
pot,1
listen,1
though,1
another,1
some,1
answer,1
may,1
be,2
found,1
an,1
instant,1
shattered,1
when,2
note,1
scrawled,1
napkin,1
passed,1
This,1
Starbuck,1
s,3
message,1
homeland,1
removed,1
three,2
generations,2
name,1
Perhaps,1
it,2
would,2
better,1
Polish,1
family,3
came,2
United,1
States,1
escape,1
torturers,1
build,1
could,1
speak,1
language,1
have,1
break,1
backs,1
cramp,1
fingers,1
tobacco,1
fields,1
picking,1
sweating,1
laying,1
leaves,1
across,1
wood,1
dry,1
were,1
strangers,1
was,7
carried,1
away,1
stories,2
until,1
summer,1
Stasia,1
took,1
Chu,4
hear,1
her,5
memories,1
being,1
Catholic,1
concentration,1
camp,1
son,1
Billy,1
It,1
seven,1
years,2
they,1
escaped,1
after,1
war,1
liberation,1
because,1
do,1
truly,1
belong,1
cannot,1
comfort,1
words,1
end,1
tale,1
Jews,1
deserved,1
ancient,1
face,1
still,1
unforgiving,1
betraying,1
frailty,1
She,1
dead,1
four,1
So,1
seeking,1
community,1
culture,1
only,1
tasted,1
restaurants,1
licking,1
lips,1
color,1
body,1
deny,1
race,1
beige,5
sands,1
rock,1
mountains,1
sun,1
darken,1
shadows,1
stand,1
alone,1
last,1
line,1
worked,1
give,1
freedom,1
buy,1
new,1
history,1
myself,1
madness,1
enslavers,1
liars,1
murderers,1
blisters,1
heels,1
walk,1
sacred,1
space,1
heal,1
common,1
humanity,1
