,frequency
urlLink,1
ACS,1
When,1
Smokers,1
QuitThe,1
Health,1
Benefits,1
Over,1
Time,1
20,1
minutes,1
after,10
quitting,10
Your,4
blood,2
pressure,1
drops,2
to,9
a,6
level,2
close,1
that,6
before,1
the,6
last,1
cigarette,1
The,6
temperature,1
of,12
your,3
hands,1
and,5
feet,1
increases,2
normal,3
8,1
hours,2
carbon,1
monoxide,1
in,2
24,1
chance,1
heart,3
attack,1
decreases,1
2,1
weeks,1
3,1
months,2
circulation,1
improves,1
lung,2
function,2
up,1
30,1
1,2
9,1
Coughing,1
sinus,1
congestion,1
fatigue,1
shortness,1
breath,1
decrease,2
cilia,1
tiny,1
hair,1
like,1
structures,1
move,1
mucus,2
out,1
lungs,3
regain,1
increasing,1
ability,1
handle,1
clean,1
reduce,1
infection,1
year,1
excess,1
risk,4
coronary,2
disease,2
is,4
half,2
smoker,2
s,3
5,2
years,4
stroke,1
reduced,1
nonsmoker,2
15,2
10,1
cancer,2
death,1
rate,1
about,1
continuing,1
mouth,1
throat,1
esophagus,1
bladder,1
kidney,1
pancreas,1
