,frequency
urlLink,1
Osho,1
Zen,1
Tarot,1
Now,1
is,4
the,11
moment,1
to,4
be,1
a,3
bungee,1
jumper,1
without,1
cord,1
And,2
it,3
this,1
quality,1
of,5
absolute,1
trust,3
with,3
no,1
reservations,1
or,2
secret,1
safety,1
nets,1
that,2
Knight,1
Water,1
demands,1
from,1
us,2
There,1
tremendous,1
sense,1
exhilaration,1
if,2
we,5
can,1
take,3
jump,2
and,5
move,1
into,1
unknown,1
even,1
idea,1
scares,1
death,1
when,1
level,1
quantum,1
leap,2
don,2
t,2
make,1
any,1
elaborate,1
plans,1
preparations,1
We,1
say,1
Okay,1
I,3
know,1
what,2
do,1
now,1
ll,1
settle,1
my,2
things,1
pack,1
suitcase,1
me,1
No,1
just,1
hardly,1
thought,1
for,1
happens,1
next,1
The,1
thing,1
thrill,1
as,1
free,1
fall,1
through,1
empty,1
sky,1
