,frequency
urlLink,1
GEMINI,1
LUNAR,1
CYCLE,1
By,1
Rev,1
Pauline,1
Southard,1
This,4
month,2
s,1
lunar,3
cycle,3
has,2
an,4
overall,1
scattered,1
feeling,1
especially,1
after,2
May,3
21,1
2004,5
when,1
the,18
Sun,3
leaves,1
Taurus,2
for,4
light,1
and,12
mutable,1
Gemini,3
We,3
feel,2
we,9
are,6
jumping,1
from,4
one,1
thing,1
to,12
another,1
Taking,1
even,1
just,1
a,12
few,1
minutes,1
regroup,1
will,2
truly,1
help,1
this,2
The,5
New,2
Moon,7
of,13
19,2
arrives,1
at,7
12,2
51,1
AM,3
EDT,4
is,5
last,2
gasp,1
very,3
fixed,1
energy,3
experienced,1
during,1
lies,1
bottom,1
chart,1
beckoning,1
us,5
plant,1
our,8
spring,1
gardens,1
attend,1
matters,3
around,1
house,1
could,3
really,1
use,1
little,1
time,2
out,2
work,2
A,3
household,1
crisis,1
requires,1
that,6
scramble,1
manipulate,1
schedules,1
Our,1
committed,1
love,2
relationships,2
smooth,1
sailing,1
now,6
Sexual,1
intimacy,1
provides,2
with,3
wonderful,2
nurturing,1
connection,1
lasts,1
long,1
physical,1
act,1
completed,1
Truly,1
meeting,1
souls,1
part,1
great,3
potential,1
plan,1
summer,1
vacations,1
those,1
children,1
responsible,1
sibling,1
conveys,1
some,2
good,1
advice,1
concerning,1
heart,1
or,3
financial,1
affairs,1
First,2
Quarter,3
27,1
3,2
56,1
starts,1
its,4
while,2
still,1
dreaming,1
entered,1
in,4
pure,1
form,1
all,2
about,1
communication,1
inquisitiveness,1
socializing,1
At,1
best,1
clever,1
wit,1
can,2
cause,1
look,1
different,1
perspective,1
laughing,1
When,1
used,1
negatively,1
it,2
denote,1
lack,1
focus,1
facile,1
easy,1
answer,1
over,1
deeper,1
more,1
thoughtful,1
approach,1
disregard,1
others,1
feelings,2
Expect,1
unexpected,1
expenses,1
may,1
impede,1
goals,1
short,1
term,1
However,1
towards,1
end,1
find,1
partners,1
particularly,2
helpful,1
practical,1
substantial,1
ways,1
Full,1
June,2
makes,1
everything,1
appear,1
larger,1
than,1
life,1
as,1
depart,1
square,1
Jupiter,1
Relax,1
Although,1
must,1
do,1
perfectly,1
perhaps,1
adequate,1
job,1
suffice,1
without,1
totally,1
stressing,1
Any,1
recent,1
tensions,1
ease,1
It,2
be,2
fun,1
see,1
play,1
unusual,1
foreign,1
movie,1
Third,1
9,1
4,1
02,1
PM,1
heightens,1
emotional,1
sensitivity,1
adept,1
tuning,1
into,1
lovers,1
childrens,1
go,1
beach,1
paint,1
Or,1
single,1
mindedly,1
pursue,1
projects,1
have,2
seemed,1
had,1
missing,1
element,1
until,1
complete,1
them,1
week,1
trip,1
lover,1
either,1
inner,1
literal,1
journey,1
would,1
