,frequency
BETWEEN,1
THE,1
NOTES,1
I,4
remember,1
talking,1
with,1
you,5
at,1
the,4
table,1
in,3
your,2
assigned,1
place,1
and,4
me,3
mine,1
even,1
though,1
parents,1
were,1
gone,1
You,2
told,2
was,2
too,1
young,1
to,3
think,1
about,2
things,2
like,1
meaning,1
of,2
life,1
or,1
what,2
my,3
purpose,1
here,1
would,2
be,2
are,1
supposed,1
out,1
having,1
fun,2
ask,1
if,1
thinking,1
these,1
idea,1
could,1
barely,1
convince,1
myself,1
never,1
hid,1
pity,1
for,1
petty,1
struggle,1
find,1
an,1
answer,1
between,1
notes,1
our,1
conversation,1
