,frequency
Current,1
Phase,1
First,3
Quarter,3
in,3
Capricorn,2
The,2
Moon,5
is,2
the,8
when,2
it,3
separates,1
from,2
Sun,1
after,1
a,6
New,2
at,3
an,1
angle,1
of,6
90,1
degrees,1
square,2
This,2
which,2
looks,1
like,1
half,1
moon,1
sky,1
asks,2
us,3
to,7
take,1
care,1
small,1
things,2
that,4
grow,1
into,1
big,1
uncomfortable,1
If,1
tensions,1
come,1
up,1
s,1
because,1
you,2
need,2
look,2
some,1
part,1
relationship,1
or,2
emotional,1
structure,1
your,1
daily,1
life,1
just,1
isn,1
t,1
working,1
right,1
and,8
may,1
more,1
thought,1
first,2
aspect,1
since,1
our,1
newly,1
devised,1
plans,1
distance,1
gives,1
glimpse,1
objectivity,1
can,2
create,1
sensitive,1
issue,1
give,1
resolve,1
necessary,2
make,1
improvements,1
keep,1
going,1
Traits,1
Capricornians,1
are,5
ambitious,1
resolute,1
cold,1
minded,1
melancholic,1
Fatigue,1
never,1
makes,1
them,2
afraid,1
they,4
work,1
hard,1
ready,2
sacrifice,1
themselves,1
if,1
They,2
plan,1
patiently,1
carefully,1
all,1
their,2
objectives,1
way,1
reach,1
To,1
achieve,1
results,1
do,1
anything,1
without,1
asking,1
any,1
help,1
reserved,1
introverted,1
but,1
sometimes,1
live,1
sudden,1
moments,1
impulsiveness,1
Their,1
main,1
characteristics,1
shyness,1
insecurity,1
disappear,1
realize,1
being,1
loved,1
appreciated,1
Sources,1
urlLink,2
ArtCharts,1
RealMagick,1
