,frequency
Today,2
s,1
Cancer,2
Horoscope,1
by,3
Astrocenter,1
com,2
dear,1
is,6
a,6
day,1
to,10
separate,1
the,6
wheat,1
from,2
chaff,1
Or,1
in,5
other,1
words,1
take,1
good,1
long,1
look,1
at,2
your,7
relationships,2
and,2
decide,1
who,3
true,2
friend,1
not,2
You,2
are,2
very,1
loyal,2
which,1
certainly,1
credit,1
But,1
what,2
point,1
of,1
being,1
people,1
do,3
return,1
courtesy,1
have,1
given,1
so,1
called,1
friends,2
more,2
than,1
enough,1
opportunities,1
demonstrate,1
their,1
affection,1
As,1
difficult,1
as,1
it,3
may,1
be,1
for,1
you,6
time,2
let,1
these,1
fall,1
wayside,1
Look,1
this,3
way,1
will,1
free,1
up,1
spend,1
with,1
Tarot,1
The,2
primary,1
issue,1
life,1
comes,1
back,1
recurring,1
theme,1
What,1
feel,1
gut,1
And,1
how,1
does,1
differ,1
need,1
order,1
maintain,1
own,1
stability,1
Its,1
variation,1
on,1
head,1
versus,1
heart,1
stuff,1
feelings,1
clearly,1
telling,1
one,1
thing,1
but,1
logic,1
pushes,1
slightly,1
different,1
direction,1
